Kingdom	Phylum	Class	Order	Family	Genus	Species	p-values	p-values (corrected)	Effect size	Note	Control: mean rel. freq. (%)	Control: std. dev. (%)	DSS: mean rel. freq. (%)	DSS: std. dev. (%)	RCE: mean rel. freq. (%)	RCE: std. dev. (%)	RCE_plus_DSS: mean rel. freq. (%)	RCE_plus_DSS: std. dev. (%)	Control_327	Control_327: parent seq. count	Control_327: rel. freq. (%)	Control_328	Control_328: parent seq. count	Control_328: rel. freq. (%)	Control_330	Control_330: parent seq. count	Control_330: rel. freq. (%)	DSS_334	DSS_334: parent seq. count	DSS_334: rel. freq. (%)	DSS_339	DSS_339: parent seq. count	DSS_339: rel. freq. (%)	DSS_treatedp	DSS_treatedp: parent seq. count	DSS_treatedp: rel. freq. (%)	RCE_318	RCE_318: parent seq. count	RCE_318: rel. freq. (%)	RCE_319	RCE_319: parent seq. count	RCE_319: rel. freq. (%)	RCE_322	RCE_322: parent seq. count	RCE_322: rel. freq. (%)	RCE_plus_DSS_301	RCE_plus_DSS_301: parent seq. count	RCE_plus_DSS_301: rel. freq. (%)	RCE_plus_DSS_305	RCE_plus_DSS_305: parent seq. count	RCE_plus_DSS_305: rel. freq. (%)	RCE_plus_DSS_313	RCE_plus_DSS_313: parent seq. count	RCE_plus_DSS_313: rel. freq. (%)	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides thetaiotaomicron	0.0251071157388	0.0251071157388	0.669704761253		0.0307900305122	0.0435436787363	0.1461218963	0.0200455315287	0.0972334116465	0.0208349528009	0.0891616636568	0.0239851615966	0.0	19438122.0	0.0	17955.0	19438110.0	0.0923700915367	0.0	19438110.0	0.0	28726.0	19438101.0	0.147781925817	33006.0	19438115.0	0.169800415318	23478.0	19438110.0	0.120783347764	20875.0	19438098.0	0.107392194442	13257.0	19438102.0	0.0682011031736	22569.0	19438115.0	0.116106937324	18135.0	19438095.0	0.0932961794867	11262.0	19438108.0	0.0579377375617	22597.0	19438100.0	0.116251073922	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Anaerotruncus	s__(Anaerotruncus)	0.0253641942842	0.0253641942842	0.668822372473		0.0573872521575	0.0196156553257	0.0	0.0	0.0123022985132	0.0173980774057	0.0521947422086	0.0229816970907	13605.0	19438122.0	0.0699913294093	5770.0	19438110.0	0.029683955899	14090.0	19438110.0	0.0724864711641	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	0.0	19438098.0	0.0	7174.0	19438102.0	0.0369068955395	0.0	19438115.0	0.0	6459.0	19438095.0	0.0332285648362	7546.0	19438108.0	0.0388206506518	16432.0	19438100.0	0.0845350111379	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp. CAG:927	0.026310143571	0.026310143571	0.66562998294		0.594133443826	0.249209794344	0.367206524071	0.0729371975471	1.20463551703	0.395094564004	0.376948695403	0.0989351782321	101932.0	19438122.0	0.524392222664	180422.0	19438110.0	0.928186948217	64111.0	19438110.0	0.329821160596	90153.0	19438101.0	0.46379530593	68084.0	19438115.0	0.350260300446	55897.0	19438110.0	0.287563965838	255737.0	19438098.0	1.3156482697	131185.0	19438102.0	0.674885850481	315553.0	19438115.0	1.62337243092	63284.0	19438095.0	0.325566882969	56358.0	19438108.0	0.289935625422	100173.0	19438100.0	0.515343577819	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	s__Dorea sp. 5-2	0.0287300192491	0.0287300192491	0.657823633971		0.262081293884	0.125283924195	0.0	0.0	0.136090091552	0.0229465997426	0.239157433903	0.0779086365375	80047.0	19438122.0	0.41180418561	20444.0	19438110.0	0.105174834385	52340.0	19438110.0	0.269264861656	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	28842.0	19438098.0	0.148378714831	30315.0	19438102.0	0.15595658465	20203.0	19438115.0	0.103934975176	42499.0	19438095.0	0.218637680287	66705.0	19438108.0	0.343166114727	30259.0	19438100.0	0.155668506696	
k__Bacteria	p__Firmicutes	c__Bacilli	o__(Bacilli)	f__(Bacilli)	g__(Bacilli)	s__(Bacilli)	0.0306322538348	0.0306322538348	0.652013021299		0.123693404968	0.039777512905	0.0363375474387	0.0311755267536	0.0424406942753	0.0109297228912	0.0388703954585	0.0138923148563	31812.0	19438122.0	0.163657785459	26824.0	19438110.0	0.137996955465	13495.0	19438110.0	0.0694254739787	2912.0	19438101.0	0.0149808872791	15632.0	19438115.0	0.0804193204948	2646.0	19438110.0	0.0136124345422	6184.0	19438098.0	0.0318138122362	11172.0	19438102.0	0.0574747472773	7393.0	19438115.0	0.0380335233123	10128.0	19438095.0	0.0521038712899	8714.0	19438108.0	0.044829465913	3825.0	19438100.0	0.0196778491725	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides acidifaciens	0.0327043699235	0.0327043699235	0.645971305835		0.149909959792	0.0506116962383	0.460931319696	0.067511813408	0.227400397571	0.0742693997611	0.318691986452	0.129347603556	18376.0	19438122.0	0.0945358816042	42156.0	19438110.0	0.216872936721	26887.0	19438110.0	0.13832106105	73367.0	19438101.0	0.377439133586	89915.0	19438115.0	0.46257057333	105507.0	19438110.0	0.542784252173	33511.0	19438098.0	0.172398554632	34485.0	19438102.0	0.177409296443	64611.0	19438115.0	0.332393341638	57701.0	19438095.0	0.296844932592	33498.0	19438108.0	0.172331587004	94644.0	19438100.0	0.48689943976	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__(Lachnospiraceae bacterium 10-1)	s__Lachnospiraceae bacterium 10-1	0.032988782257	0.032988782257	0.645163669288		0.201993166202	0.0958140936573	0.228712304354	0.223696246197	0.25091778396	0.135090449952	0.81354820271	0.254959487278	62337.0	19438122.0	0.320694560925	16726.0	19438110.0	0.0860474603755	38728.0	19438110.0	0.199237477306	103479.0	19438101.0	0.53235138556	0.0	19438115.0	0.0	29893.0	19438110.0	0.153785527502	13189.0	19438098.0	0.0678512887423	75764.0	19438102.0	0.389770565048	57368.0	19438115.0	0.29513149809	129630.0	19438095.0	0.666886338399	227842.0	19438108.0	1.1721408277	116943.0	19438100.0	0.601617442034	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculum	s__Muribaculum intestinale	0.0347426418358	0.0347426418358	0.640290556868		1.7458124841	0.965539189458	1.10447311124	0.512748079424	4.05758681547	1.50583837761	0.934967923767	0.190555890407	237861.0	19438122.0	1.22368302864	602494.0	19438110.0	3.09955031636	177704.0	19438110.0	0.914204107292	330560.0	19438101.0	1.70057764388	226259.0	19438115.0	1.16399661181	87247.0	19438110.0	0.448845078045	1051766.0	19438098.0	5.41084832477	380391.0	19438102.0	1.95693489004	933997.0	19438115.0	4.80497723159	206874.0	19438095.0	1.06427095865	129371.0	19438108.0	0.665553458186	208975.0	19438100.0	1.07507935446	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__(Rikenellaceae)	s__(Rikenellaceae)	0.0396533231987	0.0396533231987	0.627523181181		0.274827762139	0.0851878302861	0.177961393965	0.0742636245394	0.581560468489	0.125092161962	0.253896578409	0.167206658185	51600.0	19438122.0	0.265457743294	34113.0	19438110.0	0.17549545712	74551.0	19438110.0	0.383530086001	17617.0	19438101.0	0.090631281317	52901.0	19438115.0	0.272150874712	33259.0	19438110.0	0.171102025866	91129.0	19438098.0	0.468816444901	146951.0	19438102.0	0.755994592476	101053.0	19438115.0	0.519870368089	57864.0	19438095.0	0.297683492132	5979.0	19438108.0	0.0307591664785	84215.0	19438100.0	0.433247076618	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Acetatifactor	s__Acetatifactor muris	0.0401449752715	0.0401449752715	0.626308474512		0.282755449741	0.131061316337	0.142572166629	0.030299479844	0.158271608867	0.0727593789802	0.594060042995	0.234691185529	87383.0	19438122.0	0.449544457021	25143.0	19438110.0	0.12934899535	52361.0	19438110.0	0.269372896851	22079.0	19438101.0	0.11358619857	25218.0	19438115.0	0.12973480196	35843.0	19438110.0	0.184395499357	20673.0	19438098.0	0.106352998117	50766.0	19438102.0	0.261167474067	20856.0	19438115.0	0.107294354417	107464.0	19438095.0	0.552852530045	174919.0	19438108.0	0.89987667524	64039.0	19438100.0	0.329450923701	
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Turicibacter	s__(Turicibacter)	0.0415371606763	0.0415371606763	0.622925492324		0.0	0.0	0.0357116503647	0.0505039002806	0.0756641003605	0.0102367084545	0.0834735186692	0.00737614360866	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	20825.0	19438101.0	0.107134951094	0.0	19438115.0	0.0	0.0	19438110.0	0.0	17460.0	19438098.0	0.0898236031118	13839.0	19438102.0	0.0711952226611	12824.0	19438115.0	0.0659734753087	18107.0	19438095.0	0.0931521324492	15940.0	19438108.0	0.0820038658083	14630.0	19438100.0	0.07526455775	
k__Bacteria	p__Firmicutes	c__(Firmicutes)	o__(Firmicutes)	f__(Firmicutes)	g__(Firmicutes)	s__(Firmicutes)	0.0426909475413	0.0426909475413	0.620182591688		6.13121331128	2.14899979943	3.60617239905	0.896839524316	4.21917001209	1.48134463727	9.1823300792	1.9834321139	1679225.0	19438122.0	8.63882323611	659028.0	19438110.0	3.39039134978	1237124.0	19438110.0	6.36442534794	842970.0	19438101.0	4.33668906237	455436.0	19438115.0	2.3430049673	804509.0	19438110.0	4.13882316748	613060.0	19438098.0	3.15390939998	1227323.0	19438102.0	6.31400637778	619997.0	19438115.0	3.1895942585	1738375.0	19438095.0	8.94313460244	2278589.0	19438108.0	11.7222777032	1337648.0	19438100.0	6.881577932	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus flavefaciens	0.0458809682189	0.0458809682189	0.61286421205		0.0	0.0	0.358726549787	0.226734407223	0.0	0.0	0.213652551419	0.083525399978	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	38896.0	19438101.0	0.200101851513	132057.0	19438115.0	0.67937143082	38236.0	19438110.0	0.196706367028	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	22946.0	19438095.0	0.118046547257	39144.0	19438108.0	0.201377623789	62500.0	19438100.0	0.321533483211	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__(Ruminococcus)	0.0463249661525	0.0463249661525	0.611874613526		0.0911336616442	0.0645688559099	0.352698884704	0.169373294137	0.0453507926511	0.0641357060316	0.277696872054	0.064533091071	25606.0	19438122.0	0.131730832845	0.0	19438110.0	0.0	27538.0	19438110.0	0.141670152088	45665.0	19438101.0	0.234925212087	115116.0	19438115.0	0.59221791825	44893.0	19438110.0	0.230953523774	0.0	19438098.0	0.0	26446.0	19438102.0	0.136052377953	0.0	19438115.0	0.0	38036.0	19438095.0	0.195677611412	55213.0	19438108.0	0.284045134434	68688.0	19438100.0	0.353367870317	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__(Roseburia)	0.0479519083257	0.0479519083257	0.60830505152		0.302210367281	0.0880445822253	0.112673859506	0.0490853256889	0.165415646084	0.0182304428602	0.175816206477	0.0445026868144	79582.0	19438122.0	0.409411979203	37663.0	19438110.0	0.193758549571	58987.0	19438110.0	0.30346057307	19837.0	19438101.0	0.102052150053	11386.0	19438115.0	0.0585756386357	34482.0	19438110.0	0.177393789828	29377.0	19438098.0	0.151131041731	37155.0	19438102.0	0.191145205432	29929.0	19438115.0	0.153970691088	33578.0	19438095.0	0.172743265222	45056.0	19438108.0	0.231792106516	23892.0	19438100.0	0.122913247694	
k__Bacteria	p__Actinobacteria <phylum>	c__Coriobacteriia	o__(Coriobacteriia)	f__(Coriobacteriia)	g__(Coriobacteriia)	s__(Coriobacteriia)	0.0497956188894	0.0497956188894	0.604362434761		0.0199556315163	0.028221524736	0.0205850012475	0.0291115879456	0.0818889798749	0.0158383068604	0.0658980703418	0.00845043181975	11637.0	19438122.0	0.0598668945488	0.0	19438110.0	0.0	0.0	19438110.0	0.0	12004.0	19438101.0	0.0617550037424	0.0	19438115.0	0.0	0.0	19438110.0	0.0	16266.0	19438098.0	0.0836810268165	11985.0	19438102.0	0.0616572543965	19502.0	19438115.0	0.100328658412	12015.0	19438095.0	0.061811612712	11316.0	19438108.0	0.0582155423769	15097.0	19438100.0	0.0776670559365	
k__Bacteria	p__Spirochaetes	c__Spirochaetia	o__(Spirochaetia)	f__(Spirochaetia)	g__(Spirochaetia)	s__(Spirochaetia)	0.0517676018769	0.0517676018769	0.600258575322		0.0161006704407	0.00337623915679	0.0103147899387	0.00133628187609	0.0135592783944	0.0019784378584	0.0183557018424	0.00259684217465	3089.0	19438122.0	0.0158914528883	2347.0	19438110.0	0.0120742191499	3953.0	19438110.0	0.020336339284	2334.0	19438101.0	0.0120073457793	1699.0	19438115.0	0.00874055946268	1982.0	19438110.0	0.010196464574	2635.0	19438098.0	0.0135558530469	3107.0	19438102.0	0.0159840708728	2165.0	19438115.0	0.0111379112635	3093.0	19438095.0	0.0159120531101	4267.0	19438108.0	0.0219517249313	3344.0	19438100.0	0.0172033274857	
k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__Turicimonas	s__Turicimonas muris	0.0519308545807	0.0519308545807	0.599923834821		0.0	0.0	0.0	0.0	0.0491800300799	0.0347810511243	0.0	0.0	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	14192.0	19438098.0	0.0730112586118	0.0	19438102.0	0.0	14487.0	19438115.0	0.074528831628	0.0	19438095.0	0.0	0.0	19438108.0	0.0	0.0	19438100.0	0.0	
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus johnsonii	0.053242553267	0.053242553267	0.597260976465		0.0630239393206	0.0448193922713	0.0	0.0	0.0	0.0	0.0	0.0	19512.0	19438122.0	0.100380067581	17240.0	19438110.0	0.0886917503811	0.0	19438110.0	0.0	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	0.0	19438095.0	0.0	0.0	19438108.0	0.0	0.0	19438100.0	0.0	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__(Faecalibacterium)	0.0546784091944	0.0546784091944	0.594398821779		0.0	0.0	0.0	0.0	0.0	0.0	0.0417410436211	0.0298610152239	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	11092.0	19438095.0	0.0570632050106	13249.0	19438108.0	0.0681599258529	0.0	19438100.0	0.0	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides vulgatus	0.0559391700912	0.0559391700912	0.59192923571		0.142177723599	0.0378741652563	0.254887622876	0.0296373680249	0.128543050228	0.0202273463408	0.150812069843	0.0649292876637	21178.0	19438122.0	0.108950854409	37938.0	19438110.0	0.195173296169	23794.0	19438110.0	0.122409020219	51412.0	19438101.0	0.264490857415	55480.0	19438115.0	0.285418622125	41744.0	19438110.0	0.21475338909	28317.0	19438098.0	0.145677833294	19465.0	19438102.0	0.100138377708	27177.0	19438115.0	0.139812939681	31603.0	19438095.0	0.162582804539	12841.0	19438108.0	0.0660609561383	43501.0	19438100.0	0.22379244885	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__Prevotella sp. CAG:1031	0.0574573496874	0.0574573496874	0.589007116959		0.369169914478	0.154036807858	0.294274176544	0.0622482445983	0.686632382598	0.216010227582	0.264087878561	0.0661988279592	61247.0	19438122.0	0.315087023325	112539.0	19438110.0	0.578960608825	41493.0	19438110.0	0.213462111286	66962.0	19438101.0	0.344488383922	64493.0	19438115.0	0.33178628689	40149.0	19438110.0	0.20654785882	141851.0	19438098.0	0.729757613116	78367.0	19438102.0	0.403161790179	180187.0	19438115.0	0.926977744498	49673.0	19438095.0	0.255544589117	36470.0	19438108.0	0.187621140905	67858.0	19438100.0	0.34909790566	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminiclostridium	s__[Eubacterium] siraeum	0.0588571104765	0.0588571104765	0.58636088481		0.0	0.0	0.0324465701655	0.0458863795806	0.0	0.0	0.0671276158736	0.00820233114871	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	0.0	19438101.0	0.0	0.0	19438115.0	0.0	18921.0	19438110.0	0.0973397104965	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	14863.0	19438095.0	0.0764632542438	10982.0	19438108.0	0.0564972681498	13300.0	19438100.0	0.0684223252273	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__(Clostridiales)	g__(Clostridiales)	s__(Clostridiales)	0.058975626949	0.058975626949	0.586138880019		9.22240623686	3.51283998943	3.63271987059	1.03991480392	5.36637203762	1.42882031989	10.0332516519	2.09752385137	2580567.0	19438122.0	13.2758041132	915191.0	19438110.0	4.70823037836	1882228.0	19438110.0	9.68318421904	785246.0	19438101.0	4.03972589709	428675.0	19438115.0	2.20533215283	904475.0	19438110.0	4.65310156183	850364.0	19438098.0	4.37472843279	1435876.0	19438102.0	7.38691462778	843123.0	19438115.0	4.3374730523	1893179.0	19438095.0	9.73952951665	2475719.0	19438108.0	12.7364196145	1481923.0	19438100.0	7.62380582464	
k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides caccae	0.0607645585064	0.0607645585064	0.582825477159		0.0	0.0	0.0447574311789	0.032793321684	0.0	0.0	0.0	0.0	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	0.0	19438101.0	0.0	15095.0	19438115.0	0.0776567069389	11005.0	19438110.0	0.0566155865977	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	0.0	19438095.0	0.0	0.0	19438108.0	0.0	0.0	19438100.0	0.0	
k__Bacteria	p__Firmicutes	c__Erysipelotrichia	o__Erysipelotrichales	f__Erysipelotrichaceae	g__(Erysipelotrichaceae)	s__(Erysipelotrichaceae)	0.0608487294196	0.0608487294196	0.58267128339		0.0227028104876	0.0321066224955	0.118644951685	0.0418010100087	0.0870009344295	0.0286549839357	0.113277520236	0.0237962805595	13239.0	19438122.0	0.0681084314627	0.0	19438110.0	0.0	0.0	19438110.0	0.0	25435.0	19438101.0	0.130851259596	12139.0	19438115.0	0.0624494710521	31613.0	19438110.0	0.162634124408	10333.0	19438098.0	0.0531584931818	23953.0	19438102.0	0.123227051695	16448.0	19438115.0	0.0846172584121	15827.0	19438095.0	0.0814225879645	26942.0	19438108.0	0.13860402463	23288.0	19438100.0	0.119805948112	
k__Bacteria	p__(Bacteria)	c__(Bacteria)	o__(Bacteria)	f__(Bacteria)	g__(Bacteria)	s__(Bacteria)	0.0639958139956	0.0639958139956	0.577010968716		14.2282796782	2.5718335013	10.2657401227	0.951536699903	12.733482309	0.858341194201	14.6295171031	0.569982088275	3296607.0	19438122.0	16.9594933091	2095927.0	19438110.0	10.7825657947	2904594.0	19438110.0	14.9427799308	2214637.0	19438101.0	11.3932785924	1762234.0	19438115.0	9.06586878409	2009526.0	19438110.0	10.3380729917	2289554.0	19438098.0	11.7786935738	2694128.0	19438102.0	13.8600363348	2441761.0	19438115.0	12.5617170183	2812841.0	19438095.0	14.4707647534	2992167.0	19438108.0	15.3933037104	2726093.0	19438100.0	14.0244828455	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__(Clostridium)	0.0667123933482	0.0667123933482	0.572280531965		0.925096643552	0.192367111747	1.96101917376	0.803026773289	0.766259580552	0.25948778715	0.735898355833	0.10029973109	146531.0	19438122.0	0.753833112067	232049.0	19438110.0	1.19378375778	160884.0	19438110.0	0.827673060807	504877.0	19438101.0	2.59735763283	160995.0	19438115.0	0.828243890933	477683.0	19438110.0	2.45745599752	124385.0	19438098.0	0.639903142787	219225.0	19438102.0	1.12781072967	103229.0	19438115.0	0.531064869202	122443.0	19438095.0	0.629912550587	137476.0	19438108.0	0.707249903128	169215.0	19438100.0	0.870532613784	
k__Bacteria	p__(uncultured bacterium)	c__(uncultured bacterium)	o__(uncultured bacterium)	f__(uncultured bacterium)	g__(uncultured bacterium)	s__uncultured bacterium	0.0674836456756	0.0674836456756	0.570962281993		0.0500305707059	0.0361710860894	0.0855347326096	0.0202911328405	0.188535157741	0.0821030418181	0.048945118264	0.0358436840125	12793.0	19438122.0	0.0658139711233	16382.0	19438110.0	0.0842777409944	0.0	19438110.0	0.0	21979.0	19438101.0	0.113071745023	15309.0	19438115.0	0.0787576367359	12591.0	19438110.0	0.0647748160701	34384.0	19438098.0	0.176889734788	18332.0	19438102.0	0.0943096193239	57227.0	19438115.0	0.294406119112	12051.0	19438095.0	0.061996816046	0.0	19438108.0	0.0	16491.0	19438100.0	0.0848385387461	
k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__(Betaproteobacteria)	f__(Betaproteobacteria)	g__(Betaproteobacteria)	s__(Betaproteobacteria)	0.0708085931777	0.0708085931777	0.565397326122		0.013999986949	0.00432775815232	0.00847476189809	0.00176799769447	0.0229000368818	0.00584016232259	0.0149363017886	0.00504899045524	2285.0	19438122.0	0.0117552508416	3898.0	19438110.0	0.0200533899644	1981.0	19438110.0	0.0101913200409	1994.0	19438101.0	0.0102582037206	1179.0	19438115.0	0.00606540294674	1769.0	19438110.0	0.00910067902692	5270.0	19438098.0	0.0271117060939	2846.0	19438102.0	0.014641347185	5238.0	19438115.0	0.0269470573664	2492.0	19438095.0	0.0128201863403	1961.0	19438108.0	0.0100884304172	4257.0	19438100.0	0.0219002886085	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__(Lachnospiraceae bacterium A2)	s__Lachnospiraceae bacterium A2	0.073189194468	0.073189194468	0.561524572598		0.22038317357	0.0403534603039	0.0	0.0	0.28465045565	0.192356078119	0.0656356927618	0.0485375482016	46813.0	19438122.0	0.240830878621	49820.0	19438110.0	0.256300638282	31882.0	19438110.0	0.164018003808	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	42497.0	19438098.0	0.218627357471	17323.0	19438102.0	0.0891187833051	106172.0	19438115.0	0.546205226175	15755.0	19438095.0	0.0810521812966	22520.0	19438108.0	0.115854896989	0.0	19438100.0	0.0	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	s__Lachnoclostridium sp. An196	0.0759091726159	0.0759091726159	0.557206248566		0.0	0.0	0.0	0.0	0.0	0.0	0.0534551472923	0.0412679518416	0.0	19438122.0	0.0	0.0	19438110.0	0.0	0.0	19438110.0	0.0	0.0	19438101.0	0.0	0.0	19438115.0	0.0	0.0	19438110.0	0.0	0.0	19438098.0	0.0	0.0	19438102.0	0.0	0.0	19438115.0	0.0	11643.0	19438095.0	0.0598978449277	19529.0	19438108.0	0.100467596949	0.0	19438100.0	0.0	
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__(Clostridiaceae)	s__(Clostridiaceae)	0.076698956019	0.076698956019	0.555972685277		0.150175750848	0.0400876962296	0.0736491464718	0.0259846956503	0.0912829059024	0.0282681213256	0.139970805422	0.0146588650672	27652.0	19438122.0	0.142256541038	20511.0	19438110.0	0.105519518101	39411.0	19438110.0	0.202751193403	17629.0	19438101.0	0.0906930157426	7179.0	19438115.0	0.0369325935154	18140.0	19438110.0	0.0933218301574	13297.0	19438098.0	0.0684068986585	25486.0	19438102.0	0.131113624159	14448.0	19438115.0	0.0743281948893	29065.0	19438095.0	0.149525969494	29376.0	19438108.0	0.151125819447	23182.0	19438100.0	0.119260627325	
k__Bacteria	p__Spirochaetes	c__(Spirochaetes)	o__(Spirochaetes)	f__(Spirochaetes)	g__(Spirochaetes)	s__(Spirochaetes)	0.0795594194541	0.0795594194541	0.55157785471		0.00141303141306	0.000258810544189	0.000931160630199	0.000264431334198	0.000984321010521	0.00025176148713	0.00154164584011	0.000164536204437	322.0	19438122.0	0.00165653863064	205.0	19438110.0	0.00105462928237	297.0	19438110.0	0.00152792632617	252.0	19438101.0	0.00129642293761	132.0	19438115.0	0.00067907819251	159.0	19438110.0	0.000817980760475	235.0	19438098.0	0.00120896602126	216.0	19438102.0	0.00111121960364	123.0	19438115.0	0.000632777406657	334.0	19438095.0	0.00171827537627	257.0	19438108.0	0.00132214513882	308.0	19438100.0	0.00158451700526	
k__Bacteria	p__Bacteroidetes	c__(Bacteroidetes)	o__(Bacteroidetes)	f__(Bacteroidetes)	g__(Bacteroidetes)	s__(Bacteroidetes)	0.0837438163613	0.0837438163613	0.54534336297		2.68603058506	0.82501155336	4.25613778474	0.610627768031	4.5793110375	0.786689957261	3.20841708299	0.536362009315	422340.0	19438122.0	2.17274076168	748381.0	19438110.0	3.8500708145	395620.0	19438110.0	2.03528017899	967966.0	19438101.0	4.97973541757	836327.0	19438115.0	4.30251081445	677645.0	19438110.0	3.48616712222	867554.0	19438098.0	4.46316301111	715158.0	19438102.0	3.67915550603	1087682.0	19438115.0	5.59561459535	638774.0	19438095.0	3.28619651257	489079.0	19438108.0	2.51608335544	743113.0	19438100.0	3.82297138095	
k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfovibrionaceae	g__(Desulfovibrionaceae)	s__(Desulfovibrionaceae)	0.0854772465233	0.0854772465233	0.542824201928		0.108357562254	0.0244452787947	0.136340433759	0.0428664772596	0.287077069745	0.123067493393	0.265139070759	0.0535095436995	21977.0	19438122.0	0.113061333806	14840.0	19438110.0	0.0763448709777	26371.0	19438110.0	0.135666481978	30850.0	19438101.0	0.158708919148	14843.0	19438115.0	0.076360284935	33813.0	19438110.0	0.173952097195	80343.0	19438098.0	0.413327476793	63699.0	19438102.0	0.327701747835	23365.0	19438115.0	0.120201984606	61921.0	19438095.0	0.318554878963	55370.0	19438108.0	0.284852826211	37323.0	19438100.0	0.192009507102	
