"Control_327"	"Control_328"	"Control_330"	"DSS_334"	"DSS_339"	"DSS_treatedp"	"D_Control"	"D_DSS"	"D_RCE"	"D_RCE_plus_DSS"	"RCE_318"	"RCE_319"	"RCE_322"	"RCE_plus_DSS_301"	"RCE_plus_DSS_305"	"RCE_plus_DSS_313"	"Start"
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Tamlana|s__Tamlana sp. s12"	0.706102703751926	0.93895458642691	0.968477602387959	1.10002044106534	0.573497681467143	1.36949537650878	0.726502551149753	0.723031354016825	1.52202107921455	0.579173859998344	1.23037260396128	0.845822583512551	0.995105957025783	0.611993791445599	0.63370410840747	0.581004087403094	1.21072360423105
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Seonamhaeicola|s__Seonamhaeicola sp. S2-3"	1.29165176865607	1.20534591081063	1.44577380343634	2.00383329055869	1.4973814218726	1.18475786548534	1.44415021857587	1.55304343170694	1.09111966474084	1.56243523654055	1.37304474678958	1.23494923396886	1.16641034883544	1.61217333078891	1.37534827479062	1.74199384945728	1.4608557495849
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Amniculibacterium|s__Amniculibacterium sp. G2-70"	1.28354011117337	1.45132353421279	1.26423998590017	1.66469355498655	1.42979693324236	1.42894314159435	1.53104951626776	1.98981939175456	2.41703141989197	1.24471003960772	1.85379872858629	1.33807502506439	2.00990145646503	1.13595411538007	0.883269618421313	0.912662199915884	2.01329562269144
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Aureitalea|s__Aureitalea sp. RR4-38"	1.26717867539195	1.31923325451692	2.01803275564495	1.56580100186218	1.38291502453389	1.31651473344626	1.89278655776657	1.46388636938354	1.69719552331655	1.20778743667841	1.60818498932856	1.38011075722331	1.74735220249022	1.30179012277201	1.34140527884331	1.09967794176173	1.63588996397246
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zobellia|s__Zobellia galactanivorans"	1.19549502697163	1.31923325451692	1.55678170310687	2.12069956438229	1.4973814218726	1.50194415148986	1.3812181427436	1.81699040166055	1.94093628872223	1.62328650769588	1.50782634588698	1.38928800402194	2.08506621406014	1.37022557591743	1.41784771619417	1.72007785234408	1.59317892028766
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Costertonia|s__Costertonia aggregata"	1.17809775196066	1.33071462154441	1.3090542191208	2.07348365331322	2.20723152020514	1.97054594513943	1.30312173941147	2.32716506497269	1.94093628872223	1.6984073929599	1.76548507120067	1.63668001236045	2.25744584000696	1.6482880619664	1.83864609765226	1.86692707666399	1.118356783996
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zunongwangia|s__Zunongwangia profunda"	1.15160204155545	1.18651248789564	1.77214710252256	2.21436628079753	1.89274539297719	1.69419172604119	1.42158217167828	1.61647197267666	1.10331594113638	1.8647771445607	1.43161128535987	1.35690893971479	1.54923586570617	2.01808426693455	2.05753935359786	2.16608547166865	1.2154249928424
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gillisia|s__Gillisia sp. Hel1_33_143"	1.10172546304364	1.49279625230839	1.34715630157491	1.39708107904987	1.2235281921389	1.27082767417924	1.30312173941147	1.34907309636913	1.80566720917101	1.17468634588691	1.52259784443919	1.0961256428199	1.67890681620254	1.20371017795404	0.916583843801006	0.652173699154297	1.6875598028834
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Leeuwenhoekiella|s__Leeuwenhoekiella sp. ZYFB001"	1.10172546304364	1.74530605559199	1.21210189828616	2.4968008363525	2.22948519663915	2.0699284254513	1.59295268257351	2.04003430128317	1.98773979024697	1.46801027372081	1.44200894511835	1.23494923396886	1.5314294260295	1.27263923380775	1.0606362336502	1.34851820761481	1.81383321620958
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Euzebyella|s__Euzebyella marina"	1.0831523245339	1.18651248789564	1.04332896815319	1.577129820958	1.65037163140564	1.56387123597529	1.17405726824504	1.824172774135	1.84976941647138	1.40416467480516	1.82230661085013	1.10171948577294	2.51772991733778	1.24717520431982	1.15298620501271	1.39996864288599	1.16770710911996
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Croceibacter|s__Croceibacter atlanticus"	1.07847143713083	0.95388079804155	1.35251823057135	2.06546188627764	1.91488544614803	1.91816362557194	1.43854121717958	2.37196257905602	1.43784260485762	1.51032051451177	1.51769079717212	1.5035656154831	1.1431488239599	1.37022557591743	1.49044278660645	1.77070671755352	1.10828086084064
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Wenyingzhuangia|s__Wenyingzhuangia fucanilytica"	1.0737753129332	1.30183804223624	1.7560527480809	1.52543455266725	1.25857783562972	1.48603793595577	1.71396941845709	1.7124916364198	1.76402055800304	1.32016691186813	1.53721963181015	1.17783782357759	1.46419179817725	1.1266746905625	0.974676918572158	1.18214701741195	1.51905779160942
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Gilvibacter|s__Gilvibacter sp. SZ-19"	1.04527295280503	1.42478431364179	0.918740006055949	1.9954135883402	2.13833366009337	1.91816362557194	1.1260112637764	2.19766077015364	1.91002617363224	1.64416498557239	1.20617640081234	1.34280660420978	1.73184287206345	1.63198425997845	1.64949171862757	1.62892468348558	1.34549929084498
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Oceanihabitans|s__Oceanihabitans sp. IOP_32"	1.02595365850981	0.900949126482196	1.05653070045018	1.30469423896493	1.89831234093475	1.57142850797782	0.963665885792982	1.32395879068345	1.59293359519792	1.24014606167611	1.3946177554891	1.24003079747691	1.5842026785524	1.54410038295912	1.32164459569805	1.40455623329471	1.2706781363066
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muriicola|s__Muriicola sp. MMS17-SY002"	1.00637214191464	1.27831327366012	0.882133122846406	2.17762607947131	2.42728074496639	2.31470575635489	1.27192185557958	2.81386750253045	2.37740676387187	1.88830282423722	1.35114424781757	1.57769127285396	1.91237475880196	1.87301960226507	1.93933119229358	1.81617965969284	1.42477306269999
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flagellimonas|s__Flagellimonas maritima"	1.00143495137053	1.4031957285895	1.17626604878366	1.48390606288756	2.05106310797011	1.76180867073968	1.41588456408615	1.88382097676874	1.58860222797928	1.51410607457697	1.14384861411049	1.17253199709584	1.26308907457153	1.4166500833793	0.923155360054873	1.47604049260389	1.24791259855251
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Lutibacter|s__Lutibacter profundi"	0.940831940783905	1.21776631054591	1.69826507893274	1.18392347352282	1.07413831171162	1.50983197466689	1.36947505426727	1.0877635173526	1.02854203568657	1.00751216046315	1.18156745820472	1.34280660420978	1.0873673775586	0.964262506570272	1.01829668983236	1.11655320775036	1.01428342063998
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Sediminicola|s__Sediminicola sp. YIK13"	0.866752632505126	0.975984498456663	0.790290147905504	1.31149313107857	1.1033527306194	1.34324824487092	0.891600611749824	1.24052257533501	1.02854203568657	0.768558251068893	0.784014769083325	0.878776102031133	1.04616025791732	0.883927236878141	0.876513454752599	0.912662199915884	1.10828086084064
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Siansivirga|s__Siansivirga zeaxanthinifaciens"	0.805755709219591	0.961286390144355	1.20025524549062	1.85355297855249	1.92036777503905	1.59386566445827	0.979203026671351	0.862117781418854	0.880499399128271	1.47579591364588	1.105117086203	0.979437301625641	0.770641974112399	1.32631619395034	1.35605017150659	1.55244125789602	0.884510974970682
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Psychroserpens|s__Psychroserpens sp. NJDZ02"	0.805755709219591	0.846001211998032	1.13330049616657	0.663078423228021	0.281372034316823	0.423959215882759	0.832950141606896	0.415883969923109	0.591120334911098	0.361117588914321	0.824315007956488	0.501061817086747	0.44254299161242	0.501465664740182	0.55971955343619	0.523115871136586	0.77412468878224
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Galbibacter|s__Galbibacter sp. BG1"	0.771364623643948	0.676388219865319	1.00298308192308	1.05211143526742	0.816316174377914	0.90268195998183	0.832950141606896	0.943519976942004	0.880499399128271	0.787449794103238	0.691180518944852	0.559139818651761	0.750259692527633	0.381761903407348	0.609461723247642	0.636658864659656	0.728807342746106
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Changchengzhania|s__Changchengzhania lutea"	0.759716301991525	1.35902453893922	1.07610951530607	1.00255665839207	0.982768423353164	0.866279588716271	1.07630989885384	0.855122306070189	0.92240440893239	0.730016432923766	1.09855951921697	1.05057649268358	1.1431488239599	0.974643668852428	1.04264264749151	0.770628535605466	1.18698406783068
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. G0186"	2.06738757642162	2.06352991705256	3.23595850423086	1.30469423896493	1.41433828950269	1.48603793595577	2.94967004825668	1.00169244493109	1.50373462526181	1.43644062650559	2.21679706913157	1.72631536784643	1.65717628869463	1.10793484233074	0.771179949649205	1.53998547074547	1.99427196773007
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. 3008163"	1.63548728271608	2.21680135503012	2.08720636734831	2.61692898665475	2.76859813152565	2.6788739323196	1.95696843594847	2.40586813775816	2.15232563210585	2.14421957034899	1.84598991104339	1.80385887374934	1.70561762489636	2.0552407102786	1.8729944944373	2.04496354880596	1.82618074553263
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. cx-624"	1.55690217735542	1.98940474341359	1.5143551729198	2.7176175592302	2.9403274474467	2.3011338218998	1.94910012211567	2.31956168438756	2.1899823592866	2.18515974199064	1.86929069678933	1.66718145585894	2.19848685679499	2.09622597070067	1.90985653404295	2.27531887553421	2.02137244866481
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. T16E-39"	1.51594382934084	1.54301485470116	2.01803275564495	1.55438251821362	1.51922386661842	1.23320686630579	2.02965190331786	1.3835144617951	1.66052325200699	1.34588369994813	2.84304086564477	1.05634940497892	2.12519203356582	1.30179012277201	0.909982257082804	2.13329417012911	2.35753126923989
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. SNU WT5"	1.48090057136844	1.86463494382525	2.22805005428802	1.61059210220206	2.09535817249411	1.80090813718333	2.14090123675919	1.32395879068345	1.68507471436594	1.50652499518682	2.06024701014392	1.32856505654098	1.52544476991994	1.68035311932233	1.02442180428504	1.81961892402644	1.86559562720009
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. JV274"	1.43769317825842	2.33268023984433	2.23967156327859	2.5086823687944	2.90757808037632	2.37208536178709	1.82561591038904	1.76195165820235	1.70521985586023	1.79180685934193	1.46767989591796	1.44755802246339	1.48900592590538	1.95656872763907	1.36573149036407	2.1166147219381	1.67054131389779
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp."	1.42668606725548	1.49279625230839	1.1942952388283	1.42869321869823	1.5897322461569	1.32548105881626	1.33366114936241	1.0697470859298	1.91002617363224	1.22174438312639	1.84989960311755	1.24003079747691	2.30363694602987	0.953806103097129	1.16412512831948	1.19808985317609	1.61469249412524
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. 6424"	1.36651962346062	2.00740213059737	1.46074674695245	2.43276485599257	2.59778153101345	2.42726986273799	1.74156307672318	1.51803896889576	2.14938783663135	2.06126949791732	1.73198169964886	1.62507364171211	1.76777531261171	1.60216490781694	1.89321772692188	1.7528282520121	1.99153370890526
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. IHB B 17019"	1.34329417420042	1.9112637830191	1.83095068109065	1.97414681094203	2.37633199883621	2.25024831735095	1.75516448327536	1.97052885770972	1.75631755935505	1.76980957999272	1.15653145037508	1.14570615688544	1.18930275643579	1.6579826306465	1.11330842867039	1.8092764361092	1.44493030745724
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. G0201"	1.26717867539195	0.931433168014095	1.37903296519774	0.833362499133656	0.587349344616281	0.90268195998183	1.13990273979294	0.841028764588662	0.98306447784447	0.8060971536107	1.44717980795352	1.10729172314836	1.1740815836151	0.889424355471554	0.936209268286277	0.919089098884871	1.04630122439039
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. POL2"	1.2422832595447	1.44076635795476	1.533365604572	1.54287293933984	1.58283446849461	1.37813936733454	1.3154151876983	1.35899767135928	1.9611811365742	1.17946182579678	1.55648764383572	1.1183720442795	1.99698425795421	1.08416244652151	1.02442180428504	1.12213471503675	1.57865621604576
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. NEB161"	1.23388839694769	1.27831327366012	1.25281548920064	0.814341352373711	0.87396063532528	0.828934876886464	1.36356747001936	1.20244491709025	2.02668295624876	1.06541615987069	1.53236214993679	1.44315832450234	2.08099156131205	0.969462425122824	0.961967994335241	1.09967794176173	1.73744290397599
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. NBC 122"	0.87217202598154	0.983277777496223	1.24706913490617	1.63247673761987	1.90938220457911	1.88821894194498	1.13297372156561	2.20318059308739	1.54007864678851	1.66814736013611	1.71493365807042	1.28497695871447	1.9751952119008	1.6579826306465	1.7304034996987	1.70155671822144	1.14324295233097
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. StRB126"	0.844869158956957	0.853980210727587	1.10816174917426	0.765661498694889	1.31793753304032	1.30749233383308	0.807065473570845	1.26711845227949	1.04127659337785	0.935942057863335	0.708509877069109	0.917351758731713	0.770641974112399	1.19485779401677	1.26068473743524	1.11655320775036	0.539321236501681
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium sp. G0162"	0.759716301991525	0.95388079804155	1.05653070045018	0.715281542319536	1.14140721485281	1.23320686630579	0.707971877329918	0.797902747382768	1.12740346986231	0.854676311573882	1.42638421838977	0.583332065733257	1.97957942707695	0.472457921039421	0.499432724162576	0.548210052678125	0.976008471916537
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium indologenes"	1.95185326836946	2.06696644512475	2.37492070752826	3.00866082877811	2.65809048499272	2.64346007862747	2.0773533769357	2.54495208743059	2.18137917620388	2.41512860631117	2.34975055943948	2.06951725153991	2.29662617312853	2.208234856644	2.51666846812646	2.51479323803468	2.02137244866481
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium cucumeris"	1.87295615082511	1.65228587528092	3.04052624021442	1.31149313107857	0.545388875597859	0.473201614266417	2.68652167520488	1.19137840755836	1.36373582043949	0.8060971536107	2.06024701014392	1.40746919837736	1.59567245300394	0.472457921039421	0.617587864440909	1.14424728060988	1.81693002000046
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium shandongense"	1.83738022110442	2.13730477588745	1.85003104692622	2.69699608465926	2.12889357301201	2.31920150960158	2.18511627011145	2.42489088342008	2.50239749974444	2.25920721699847	2.70524406743495	1.81411727927488	3.08187673916257	1.65152682861105	2.09002467912731	1.57296486636286	2.47589042114477
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium indoltheticum"	1.74587873316429	2.07722718537579	2.28243700986699	2.42651530088745	2.56665451544559	2.29658132226892	1.92523437874522	2.02140792767539	2.03943386211701	1.70835465228588	1.85379872858629	1.58569719249584	1.68965055672266	1.96440315083824	1.97771678685327	1.85020882932121	1.9441700694751
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium bernardetii"	1.69480029336041	2.06352991705256	1.88745102555153	2.46970412213985	2.624897216729	2.65417580922705	1.84694462704322	2.44832192825662	1.72508756914028	1.96774692776482	1.59892221668076	1.74788028787124	1.58994896418322	1.88407593454377	1.66133210024732	1.90303917792125	1.80450271945257
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium gleum"	1.47378860487756	1.77081766676081	1.78012744741144	2.49978040568742	2.49130158328381	2.12231924262539	1.4663706645453	1.63700989771926	1.56674815840148	1.85286886270655	1.28337444361496	1.47798585077396	1.34692286971614	1.65475834069556	1.97455670901154	1.77779652557425	1.34120383936535
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium balustinum"	1.43769317825842	1.90743509420978	1.55678170310687	1.16152046262159	1.23237075534527	1.4536895209387	1.58789433447738	1.92114294022396	1.9169525471923	1.2807112224945	1.58959958821863	1.22984970852947	2.03539398360724	1.21688773290531	1.36573149036407	1.13323336304571	1.82925118601023
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium carnipullorum"	1.42668606725548	1.67948066075717	2.05796569687064	2.53796502118399	2.11939130887971	1.55627416814735	1.61798176241706	2.64162547033443	1.41356085850654	1.76980957999272	1.65362724434533	1.36623449085913	1.52544476991994	1.37415185605473	1.63755335679998	1.64452246599038	1.54916473688578
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium camelliae"	1.41187805404753	1.46701584562136	1.42046830904022	2.70217915259086	2.74098026187574	2.45204471511101	1.55198042358179	2.38173146315899	1.8131118374795	2.23876260916267	1.5127670025568	1.60945179121301	1.9883080890795	1.95394777038317	2.04554276826437	1.9540030680791	1.36678677935339
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium arthrosphaerae"	1.32364986534155	1.39227907006011	1.76412236827256	1.49589382622131	1.01387247188737	0.853938449657181	1.43854121717958	1.5224612565568	1.95782666220575	0.969416115139463	1.65809372688651	1.42542411751054	1.66263968331952	0.816274244220566	0.883269618421313	1.06532343748478	1.65678048465785
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium aureum"	1.17371545449039	1.08847092645974	1.15800869574095	1.01926476009454	1.79466476575861	1.66623191564566	1.06906783857419	1.83131956664981	1.72902848914975	1.10108977863988	1.37846831679756	1.42542411751054	1.51340046129365	1.50882024973471	1.40381988421885	1.32934449689793	1.03570737990528
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium gallinarum"	1.1336639777434	1.18017964608995	1.37903296519774	2.06143421433848	1.96879321127944	1.94167976617051	1.57772411890291	2.31701829319815	1.96452782939491	1.87952558922105	1.70633349227171	1.47798585077396	1.46419179817725	1.73327960117315	1.82467444064752	1.50195957431526	1.52664363453343
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium nakagawai"	1.06433695510063	1.72369625704061	1.63806576888111	1.85820389697293	2.26869672561473	1.78799236492871	1.63279339900518	1.38836821760857	0.98306447784447	1.25831597853274	0.840125089642357	0.979437301625641	0.665722820140568	1.44305681069297	0.463817169546646	1.75642171363831	1.2387048355014
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium joostei"	0.909548252360788	1.04033353584686	1.24706913490617	0.861432109596942	0.918473245430152	1.37813936733454	0.924074818860579	0.715325989736033	1.1392980800188	0.749416044488173	1.47782172809752	0.891749599054051	1.62954459512452	0.833487230170431	0.909982257082804	0.791795422807532	0.970456776730565
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium glaciei"	0.817039604222025	0.729398066725386	1.22385206436092	1.05211143526742	0.8396510684097	0.77758891070843	1.10491998598117	1.30354774414564	0.844624070717791	0.774882958337431	1.2122636022689	0.763520411681251	1.07102549444768	0.644866513189607	0.711690593758211	0.846767642413361	0.854685649729695
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium piperi"	0.656713770947831	0.729398066725386	1.01655746395919	1.23488270206989	0.804505647517932	1.09322560698035	0.891600611749824	1.18022635331961	0.715509728607322	1.11611251073543	0.886541630344248	0.87224534033623	0.780726137468816	1.10321159720882	0.883269618421313	1.07686607513042	0.748403621336024
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella jeonii"	1.36267458762772	1.21776631054591	1.25281548920064	1.0357815755763	1.54074054214311	1.30749233383308	1.25287283065448	1.27762102322869	1.35356094256753	0.991308305718374	1.20617640081234	0.839140581827	1.31951600577883	1.06485840410977	0.923155360054873	0.994058299703313	1.07762385549738
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella flava (ex Peng et al. 2021)"	1.19116533661506	1.05425174830329	1.64245002402732	1.70655985074417	1.39871220888784	1.80732291970093	1.40442139695333	1.41239502988738	0.731313229158006	1.19840722424172	1.2122636022689	0.973347607807933	0.986418450851346	1.17248623490275	1.45460181777444	1.11095002280107	1.10828086084064
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella daneshvariae"	0.839346028897141	1.21776631054591	0.85216377420977	1.66999376756704	2.12415026422606	1.63050248307439	1.38705403600132	1.76568695748235	1.76785668875921	1.59139108949452	1.52748825789774	1.34280660420978	1.42615152962656	1.53711303904	1.40381988421885	1.25508433518909	1.28416699661601
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella antarctica"	0.681619573383391	0.877655802347987	0.782365975130558	0.641656531742798	0.680756827030595	0.683086693558848	0.798333007538901	0.819626894000427	0.880499399128271	0.89006644796172	0.931511221250025	0.614969995167499	0.800685437052111	0.591904511266885	0.301801134626182	0.756342753696559	0.702257914488318
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Kaistella|s__Kaistella carnis"	0.669220416310671	0.797177689790737	0.975445036671076	0.842779847913103	0.929390069172288	1.00668251843066	0.735679389318188	1.20244491709025	1.22551274941681	0.842684014256945	0.938871738432169	0.784540292825437	0.89653879795992	0.839179554817629	0.849167891695966	0.727339675387598	0.848645873671185
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Planobacterium|s__Chryseobacterium taklimakanense"	2.24288999214862	3.27544058418589	2.96552546932119	3.29084820453542	3.73841576219659	3.2540055153737	2.91575609355951	2.85827621757944	2.84690529889714	2.66200990741567	2.37710078832503	2.4749545435225	2.77645401698105	2.97614533881599	2.15567298116802	3.18490442769817	2.62997543474334
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Epilithonimonas vandammei"	1.48444345038889	1.49789750877567	1.50475518646611	2.2107340795595	2.18917807658033	2.11716495085384	1.52046907391579	1.86304911617456	1.64808904297395	1.84987637028653	1.55648764383572	1.37087475834864	1.61834201178726	1.6154941017889	1.9808699579892	1.68279471657397	1.60397580833297
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Epilithonimonas|s__Chryseobacterium lactis"	0.986521186630818	0.885462105839242	1.67705252372641	2.03292120457613	2.15237897284946	1.78799236492871	1.24646684954674	1.25653886340627	0.770080804896321	1.34162927702192	1.09197200958249	0.99154011278787	0.790740303430858	1.18147653052597	1.35605017150659	1.11095002280107	0.913732179237857
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Elizabethkingia|s__Elizabethkingia anophelis"	1.79521041466164	2.07722718537579	2.47418181335145	1.89488114086593	1.72118380238105	1.98193261556919	2.0184162246938	1.54001608484063	1.96452782939491	1.4601823897783	1.84598991104339	1.42987814824396	2.07690536778069	1.17248623490275	1.20784021246295	1.44964722333349	1.75369454632738
"d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Elizabethkingia|s__Elizabethkingia meningoseptica"	1.62589507273212	2.26247819159807	2.17758680931804	2.33271595427949	2.09535817249411	1.91222420523554	2.00329789440482	2.10044067074737	2.1899823592866	1.43644062650559	1.64014422500064	1.5077851601247	1.6461870363431	1.48723048006754	0.876513454752599	1.64839570389285	2.07667850172562
