# Gene Family	Control_327_Abundance-CPM	Control_328_Abundance-CPM	Control_330_Abundance-CPM	DSS_334_Abundance-CPM	DSS_339_Abundance-CPM	DSS_treatedp_Abundance-CPM	D_Control_Abundance-CPM	D_DSS_Abundance-CPM	D_RCE_Abundance-CPM	D_RCE_plus_DSS_Abundance-CPM	RCE_318_Abundance-CPM	RCE_319_Abundance-CPM	RCE_322_Abundance-CPM	RCE_plus_DSS_301_Abundance-CPM	RCE_plus_DSS_305_Abundance-CPM	RCE_plus_DSS_313_Abundance-CPM	Start_Abundance-CPM
K00949: thiamine pyrophosphokinase [EC:2.7.6.2]|unclassified	0	0	0	0	0.184855	0	0	0.161019	0	0.14784	0	0	0	0	0	0	0
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	1.00576	1.41151	0.351694	14.1287	11.703	6.50624	1.84419	17.4087	8.30119	10.8626	2.3831	0.319875	1.0656	8.53228	8.65815	7.51656	2.40961
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]|g__Bacteroides.s__Bacteroides_vulgatus	0.498546	0.41552	0	11.6697	5.98908	5.33114	1.73805	13.246	7.01057	8.51462	1.84839	0	0.745347	5.21235	3.12861	6.4596	1.64859
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]|g__Escherichia.s__Escherichia_coli	0	0	0	0.331382	4.42448	0	0	0.87951	0	0.353945	0	0	0	0.107535	0	0	0
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.939601	0.147602	0	0	0.413648	0.0904457	0.0789794	0.160168	0.103212	0.253057	1.91048	5.41211	0	0.465071
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]|g__Lactobacillus.s__Lactobacillus_reuteri	0.421028	0.805144	0.351694	0	0	0	0.106131	0.219721	0.142105	0.205836	0	0.216663	0.067198	0.195551	0.117434	0.0575901	0.0911417
K00950: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]|unclassified	0.0861909	0.190815	0	1.18796	1.14186	1.17505	0	2.64982	1.05806	1.70919	0.374505	0	0	1.10637	0	0.999375	0.204845
K00951: GTP pyrophosphokinase [EC:2.7.6.5]	3.36083	2.50862	3.00512	7.42075	6.49635	7.8111	6.16859	5.5717	4.41253	7.87839	4.71982	11.6676	3.71865	4.88098	4.43074	7.0723	3.98903
K00951: GTP pyrophosphokinase [EC:2.7.6.5]|g__Lactobacillus.s__Lactobacillus_johnsonii	0	0	0	0	0.802814	0	0	0	0.376195	0	0	0	0	0	0	0	0
K00951: GTP pyrophosphokinase [EC:2.7.6.5]|unclassified	3.36083	2.50862	3.00512	7.42075	5.69354	7.8111	6.16859	5.5717	4.03634	7.87839	4.71982	11.6676	3.71865	4.88098	4.43074	7.0723	3.98903
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	3.36139	4.684	1.34472	19.2637	26.1379	9.66348	7.28397	20.6973	7.68145	27.6344	3.44837	7.54434	2.12303	9.5319	11.85	12.2004	7.02052
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	1.14765	8.9025	0	0	0	0	0	0	0
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495016	0
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	2.25456	0	11.9427	18.6854	6.64242	3.4788	14.318	2.18901	16.0532	0	2.34384	0	5.11752	5.49954	7.18716	4.59166
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Escherichia.s__Escherichia_coli	0	0	0	0	2.8538	0	0	0.292453	0	0.0903219	0	0	0	0.107535	0	0	0
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	1.23533	0.370746	0	0	0.896902	0.147548	0.0857849	0	0.339329	0.206042	1.01868	3.95883	0	0.333039
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Lactobacillus.s__Lactobacillus_johnsonii	1.56686	0.964846	0.730055	0	0	0	0.448911	0.111346	1.07231	0	0.269274	0.558709	0.27214	0.656321	0.242541	0.115221	0.0937221
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|g__Lactobacillus.s__Lactobacillus_reuteri	0.637439	0.410798	0.229666	0	0.248732	0	0.480059	0.78153	0.184041	0.0795764	0.0527972	0	0.0634196	0.181213	0	0.161446	0.0889252
K00954: pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]|unclassified	1.15707	1.05377	0.385	6.08558	3.97908	3.02106	2.8762	4.29707	2.94089	2.42302	3.12626	4.30247	1.58142	2.45064	2.14911	4.68708	1.91318
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	0.641203	1.48121	0.65424	12.0518	20.0134	9.10188	4.81636	17.4226	6.47902	18.4328	2.28061	1.60706	1.09655	6.31127	6.21953	8.57082	4.0677
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.050221	0.11041	0	0	0	0	0	0	0
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_vulgatus	0.231943	0.186401	0	2.71617	1.99426	1.99704	0.551682	3.36136	1.85831	2.55728	0.930974	0	0.0536627	1.5813	0.98862	1.7406	0.704818
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	1.0588	0	5.82205	14.4352	6.08897	2.75948	10.1241	2.27323	13.625	0	1.60706	0	2.94974	4.26637	5.37093	2.26564
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]|g__Escherichia.s__Escherichia_coli	0	0	0	0.171359	2.36145	0	0	0.443624	0	0.116708	0	0	0	0.0277534	0	0	0
K00956: sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]|unclassified	0.40926	0.236003	0.65424	3.34214	1.22248	1.01586	1.50524	3.4935	2.29726	2.02347	1.34964	0	1.04293	1.75251	0.964579	1.45925	1.09724
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	4.34331	3.34886	3.05418	15.4834	21.378	11.5062	10.9563	21.1163	14.6363	23.2922	4.32961	4.41206	4.13394	11.0442	11.4099	13.2127	6.98589
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.0900349	0.704368	0	0	0	0	0	0	0
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_uniformis	0	0.3036	0	0.0718515	0.266802	0	2.80075	0.202916	4.21808	0.937366	0.264753	0	0.563793	0.559078	0.278602	0.0796313	1.49701
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_vulgatus	0.359431	0.42833	0	4.81799	3.03055	2.67495	0.99253	5.9859	3.81885	3.82411	1.15996	0	0.173376	2.55853	1.25857	2.29289	1.52824
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	1.28184	0	5.48717	13.0206	6.98182	3.26808	9.1885	2.35532	13.4545	0	1.81572	0	2.94129	4.72187	5.57035	1.35664
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Escherichia.s__Escherichia_coli	0	0	0	0.18056	3.21478	0	0	0.306875	0	0.0786212	0	0	0	0.0467052	0	0	0
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|g__Parabacteroides.s__Parabacteroides_merdae	0	0.102167	0	0.110735	0.146269	0.103437	0.191035	0.342166	0.296841	0.775765	0.18592	0.0806481	0.0811158	0.441818	0	0.377976	0.174344
K00957: sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]|unclassified	3.98388	1.23298	3.05418	4.81504	1.69898	1.746	3.70394	5.08997	3.85723	3.51739	2.71897	2.51569	3.31561	4.49683	5.15082	4.89188	2.42966
K00958: sulfate adenylyltransferase [EC:2.7.7.4]	0.0496901	0	0.0253855	0.195072	0	0	0.0351398	0.104467	0.0914727	0.0797853	0.0359247	0.362917	0.085229	0.126523	0.516198	0.216206	0.253245
K00958: sulfate adenylyltransferase [EC:2.7.7.4]|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0.0496901	0	0.0253855	0.195072	0	0	0.0351398	0.104467	0.0914727	0.0797853	0.0359247	0.101755	0.085229	0.126523	0.338278	0.216206	0.114696
K00958: sulfate adenylyltransferase [EC:2.7.7.4]|unclassified	0	0	0	0	0	0	0	0	0	0	0	0.261201	0	0	0.17792	0	0.138549
K00962: polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	9.05936	7.567	6.30678	16.8596	9.83496	10.3341	8.75541	9.02291	8.61319	12.0573	8.58083	13.893	7.98431	13.4845	13.9515	12.8631	8.93953
K00962: polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0.0267691	0	0	0.0232751	0	0	0	0.0375191	0.0328645	0	0.0193751	0.0189019	0.0229573	0.0665087	0.0613811	0.0388248	0.031759
K00962: polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.786862	0.0935012	0	0	0.424865	0.120606	0.0753677	0.122305	0.0198864	0.144918	1.21774	3.11816	0	0.451011
K00962: polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]|g__Pasteurella.s__Pasteurella_pneumotropica	0	0	0	0	0.0353638	0	0	0	0	0	0	0	0	0	0	0	0
K00962: polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]|unclassified	9.03256	7.567	6.30678	16.0495	9.70609	10.3341	8.75541	8.56049	8.45972	11.9819	8.43915	13.8542	7.81644	12.2002	10.772	12.8243	8.45672
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	2.35258	4.0672	3.29647	2.73792	2.29135	0.855307	4.0289	3.59605	1.30017	3.173	3.26031	2.12146	1.6006	3.24796	7.94962	1.34014	2.37147
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558511	0
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Enterorhabdus.s__Enterorhabdus_caecimuris	0.0420219	0	0	0	0	0	0	0.0588581	0	0.0899637	0	0	0	0	0	0	0.0497557
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Escherichia.s__Escherichia_coli	0	0	0	0	1.00104	0	0	0.410482	0	0	0	0	0	0	0	0	0
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Helicobacter.s__Helicobacter_hepaticus	1.3048	2.57603	1.99947	2.00768	0.573042	0.740778	3.33685	2.06085	0.673824	2.30697	2.43561	1.991	1.47195	2.49631	7.41505	0.971914	2.04726
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Lactobacillus.s__Lactobacillus_murinus	0.462464	0.725355	0.0788063	0.15137	0.40848	0.114488	0.245939	0.810451	0.307454	0.370153	0.613666	0.0276047	0.0661458	0.049083	0	0.111783	0.274484
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|g__Lactobacillus.s__Lactobacillus_reuteri	0.543273	0.765821	0.631647	0	0.217441	0	0.179335	0.255364	0.1774	0.156049	0.210987	0.102897	0.0625108	0.44015	0.222592	0.0528583	0
K00963: UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]|unclassified	0	0	0.586545	0.578865	0.0913164	0	0.26677	0	0.141454	0.249863	0	0	0	0.262415	0.311978	0.147736	0
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	3.11874	1.99031	1.46319	0.950773	1.76364	0.179969	1.51271	1.12823	0.985899	1.0387	0.842737	1.88732	0.345364	2.1599	1.60188	0.536106	1.09142
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]|g__Escherichia.s__Escherichia_coli	0	0	0	0.0907454	1.53679	0	0	0.152734	0	0.0665624	0	0	0	0	0	0	0
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]|g__Lactobacillus.s__Lactobacillus_johnsonii	0.363	0.261436	0.159037	0	0.0982781	0	0.118582	0.190488	0.307659	0.135483	0.104908	0.342243	0.179976	0.0942266	0.0946293	0	0.325794
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]|g__Lactobacillus.s__Lactobacillus_reuteri	0.727896	0.592106	0.372435	0	0.128606	0	0.531168	0.615079	0.197426	0.115007	0.0620004	0.0907291	0.165436	0.354832	0.163598	0.0310598	0.0508144
K00965: UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]|unclassified	2.02781	1.13677	0.931743	0.860028	0	0.179969	0.86296	0.16993	0.48078	0.72165	0.675828	1.45434	0	1.71084	1.34365	0.505046	0.714776
K00966: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	0	0.272517	0.451555	1.99037	1.93905	3.94888	1.49133	1.34283	0.43227	4.10374	0.287236	0.349606	0.610425	1.99732	0.542498	2.85496	1.18011
K00966: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|unclassified	0	0.272517	0.451555	1.99037	1.93905	3.94888	1.49133	1.34283	0.43227	4.10374	0.287236	0.349606	0.610425	1.99732	0.542498	2.85496	1.18011
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	3.10742	3.03013	1.22084	12.8885	27.2076	7.11771	3.51651	18.8848	4.03815	21.4279	1.54403	2.28367	1.76035	7.31064	13.0909	6.87179	3.61212
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Bacteroides.s__Bacteroides_vulgatus	0.0657516	0.218563	0	3.69521	0.612072	0.97737	0.326021	2.78141	0.869162	2.30903	0.667311	0	0	1.43654	0.667648	0.954524	0.138747
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	1.22184	0	6.79561	22.4456	5.53139	2.26175	14.3182	2.2962	17.6653	0	1.24693	0	3.76278	7.40086	5.20637	2.54505
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Escherichia.s__Escherichia_coli	0	0	0	0.22251	2.5543	0	0	0.515966	0	0	0	0	0	0	0	0	0
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.689764	0.255879	0	0	0.346895	0	0.176614	0.238758	0.388001	0.563124	1.08607	4.49135	0	0.424082
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Lactobacillus.s__Lactobacillus_johnsonii	2.48141	1.06849	0.686093	0	0.23229	0	0.330092	0.150858	0.529323	0.248579	0.169048	0.369887	0.450442	0.626048	0.359549	0	0.311172
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|g__Lactobacillus.s__Lactobacillus_reuteri	0.560255	0.46719	0.404032	0	0.373709	0	0.198032	0.619886	0.13584	0.123364	0	0.278842	0.0948902	0.107145	0	0.163388	0.131469
K00969: nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]|unclassified	0	0.0540775	0.130717	1.48539	0.733716	0.608947	0.40057	0.151601	0.207594	0.90501	0.468878	0	0.651892	0.292049	0.171526	0.54747	0.0616323
K00970: poly(A) polymerase [EC:2.7.7.19]	1.56858	2.22082	1.21469	6.59495	19.6305	4.51305	2.67469	13.1465	3.00018	16.7438	0.901508	2.12426	0.415049	3.87983	10.0448	4.70132	2.17179
K00970: poly(A) polymerase [EC:2.7.7.19]|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.513576	2.45433	0	0	0	0	0	0	0
K00970: poly(A) polymerase [EC:2.7.7.19]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	1.09214	0	3.72363	16.1993	2.94283	1.63908	11.4322	2.22071	11.4844	0	1.17318	0	1.58563	5.17775	2.15749	0.971957
K00970: poly(A) polymerase [EC:2.7.7.19]|g__Escherichia.s__Escherichia_coli	0	0	0	0.090143	2.06632	0	0	0.498183	0	0.0981721	0	0	0	0	0	0	0
K00970: poly(A) polymerase [EC:2.7.7.19]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.566214	0.132679	0	0	0.356353	0.0817161	0.0830985	0.176677	0.140937	0.152188	0.846052	3.50734	0	0.379355
K00970: poly(A) polymerase [EC:2.7.7.19]|unclassified	1.56858	1.12871	1.21469	2.21497	1.23222	1.57022	1.03562	0.859851	0.184178	2.62381	0.724831	0.810104	0.262909	1.44814	1.35972	2.54383	0.820474
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	1.39196	3.13495	1.73773	26.6153	36.8259	17.786	8.41583	32.9892	12.2785	37.797	4.75179	4.70709	2.45796	12.6582	14.9117	15.0737	8.09666
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0.82524	3.79251	0	0	0	0	0	0	0
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|g__Bacteroides.s__Bacteroides_vulgatus	0.627847	0.37203	0	9.74169	5.07162	4.30659	2.07961	10.5529	6.03717	6.06142	2.23565	0	0.290697	3.55353	2.05981	5.20402	2.65055
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|g__Bacteroides.s__Bacteroides_xylanisolvens	0	1.63708	0	11.6952	25.6229	9.78082	3.52639	16.9169	2.56175	22.1782	0	2.39999	0	5.81462	7.86829	4.50542	3.24716
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|g__Escherichia.s__Escherichia_coli	0	0	0	0.127438	1.59137	0	0	0.438739	0	0	0	0	0	0	0	0	0
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.938177	0.230735	0	0	0.273889	0.186574	0.116171	0.125656	0.0306762	0.148983	1.25685	3.55034	0	0.476683
K00971: mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]|unclassified	0.764118	1.12581	1.73773	4.11279	4.30935	3.69855	2.80984	4.80678	2.66777	5.64867	2.39049	2.27646	2.01828	2.0332	1.43316	5.36429	1.7223
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	11.3496	10.0939	7.41249	16.807	15.0097	10.3408	12.7114	19.6469	19.9347	14.7688	13.1612	12.9909	15.6185	14.687	21.7679	16.653	15.2217
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]|g__Bacteroides.s__Bacteroides_uniformis	0	0.341411	0	0.274427	0.646806	0	1.78632	0	4.33499	0.572556	0.223137	0	0.462733	0.557552	0.513897	0.111702	1.16407
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]|g__Escherichia.s__Escherichia_coli	0	0	0	0.260407	3.46425	0	0	0.454411	0	0.0407732	0	0	0	0	0	0	0
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.562107	0.837882	0.199671	0	0.402822	0.25939	0.0822031	0.0555824	0.0542248	0.395201	0.881685	8.60781	0	0.341674
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]|g__Lactobacillus.s__Lactobacillus_reuteri	0.678541	0.528305	0.375996	0	0.102796	0	0.210957	0.271349	0.214132	0.206791	0	0.163935	0.132865	0.272139	0.147357	0.0561746	0
K00973: glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]|unclassified	10.6711	9.2242	7.03649	15.7101	9.95797	10.1411	10.7142	18.5182	15.1261	13.8665	12.8825	12.7727	14.6278	12.9757	12.4988	16.4852	13.716
K00974: tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	1.49115	1.29382	0.522127	0.0248085	1.83999	0	0.72584	0.909877	0.695426	0.492801	0.152216	0.706301	0.179737	0.466342	0.183376	0	0.406317
K00974: tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]|g__Escherichia.s__Escherichia_coli	0	0	0	0.0248085	1.66554	0	0	0.430883	0	0.0413702	0	0	0	0.016503	0	0	0
K00974: tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]|g__Lactobacillus.s__Lactobacillus_johnsonii	0.969348	0.916046	0.200691	0	0.104721	0	0.483498	0.276586	0.582077	0.226611	0.114192	0.354056	0.134731	0.200768	0.122677	0	0.344056
K00974: tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]|g__Lactobacillus.s__Lactobacillus_reuteri	0.521802	0.377771	0.321436	0	0.0697278	0	0.242342	0.202447	0.113348	0.22485	0.0380237	0.352245	0.0450059	0.249071	0.0606991	0	0.0622609
K00975: glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	4.9479	1.6639	2.51795	2.05511	3.29143	0.907916	1.25321	0.789464	1.0886	2.11857	1.39691	1.63533	1.17178	3.56879	4.75879	2.65448	1.26146
K00975: glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]|g__Escherichia.s__Escherichia_coli	0	0	0	0.425195	3.01533	0	0	0.390941	0	0.0651894	0	0	0	0.030983	0	0	0
K00975: glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]|unclassified	4.9479	1.6639	2.51795	1.62991	0.276097	0.907916	1.25321	0.398523	1.0886	2.05338	1.39691	1.63533	1.17178	3.53785	4.75879	2.65448	1.26146
K00976: fucose-1-phosphate guanylyltransferase [EC:2.7.7.30]	0	0	0	0	0	0.240441	0	0	0	0	0	0	0	0	0	0	0
K00976: fucose-1-phosphate guanylyltransferase [EC:2.7.7.30]|unclassified	0	0	0	0	0	0.240441	0	0	0	0	0	0	0	0	0	0	0
K00978: glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169858	0
K00978: glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169858	0
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	3.66232	5.20805	3.564	11.6778	4.49783	6.25268	7.05036	7.83598	4.74707	7.31249	6.01508	6.8467	3.53739	6.02731	11.1013	5.66838	5.71063
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]|g__Bacteroides.s__Bacteroides_vulgatus	0.133399	0.0506823	0	1.40937	0.778708	0.717682	0.383889	1.73088	1.17809	1.16198	0.352385	0	0.0785331	0.717755	0.542413	0.764323	0.495936
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]|g__Desulfovibrio.s__Desulfovibrio_desulfuricans	0	0	0	0.0881715	0	0	0	0.0629226	0	0.0431312	0.0649874	0	0	0.171347	0.0685423	0	0
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]|g__Escherichia.s__Escherichia_coli	0	0	0	0.0914026	0.665877	0	0	0.130809	0	0.0247743	0	0	0	0	0	0	0
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]|g__Helicobacter.s__Helicobacter_hepaticus	2.65315	4.43041	3.25573	5.59982	1.09246	2.15516	4.86889	2.98242	1.18815	2.74536	3.01231	3.17808	1.32626	3.13794	9.55751	2.38651	2.95577
K00979: 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]|unclassified	0.875767	0.72696	0.308273	4.48897	1.96079	3.37984	1.79758	2.92895	2.38082	3.33725	2.58541	3.66862	2.13254	2.00023	0.932823	2.51759	2.25896
K00980: glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	6.15614	2.63054	1.41273	0.755701	0.468728	0.0841897	1.50868	1.57076	2.24574	0.68213	0.358884	0.733551	1.22004	0.641557	0.817605	0.665886	0.418392
K00980: glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]|g__Lactobacillus.s__Lactobacillus_johnsonii	1.70907	1.49361	0.479846	0	0.468728	0	0.750505	0.734436	1.65551	0.251892	0	0.663221	0.703163	0.37279	0	0.166866	0.139574
K00980: glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]|g__Lactobacillus.s__Lactobacillus_sp_ASF360	2.40939	0.844653	0.36064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00980: glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]|unclassified	2.03769	0.292241	0.572243	0.755701	0	0.0841897	0.758133	0.836363	0.590259	0.430238	0.358884	0.0703308	0.516827	0.268768	0.817605	0.49906	0.278817
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]	0.893669	0.873914	0.645579	6.14906	6.72842	2.21968	1.47955	7.99262	3.4646	5.00606	1.02975	0.266477	0.444367	3.45079	5.33359	2.79878	1.85535
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]|g__Bacteroides.s__Bacteroides_vulgatus	0.0806976	0.0447251	0	1.5217	0.646436	0.461594	0.337365	2.46426	1.5157	1.37951	0.278881	0	0.0614586	0.949471	0.691817	0.954443	0.560315
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]|g__Escherichia.s__Escherichia_coli	0	0	0	0.708055	3.74323	0	0	1.1738	0	0.149094	0	0	0	0	0	0	0
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.465666	0	0	0	0.470982	0.0970871	0.0423253	0.11286	0.111679	0	0.90564	3.85209	0	0.468247
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]|g__Lactobacillus.s__Lactobacillus_reuteri	0.393394	0.386661	0.31229	0	0	0	0.155066	0.518428	0.215228	0.281383	0.0634535	0.154799	0.0750895	0.306636	0	0	0
K00981: phosphatidate cytidylyltransferase [EC:2.7.7.41]|unclassified	0.419578	0.442559	0.33326	3.45364	2.33879	1.75809	0.987115	3.36519	1.63658	3.15374	0.574553	0	0.307867	1.28904	0.789685	1.84434	0.826792
K00983: N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	0	0	0	0.591242	0.132383	0	0	0.350061	0	0.160436	0.289174	0.0697401	0.171367	1.04877	3.99297	0	0.239847
K00983: N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]|g__Helicobacter.s__Helicobacter_hepaticus	0	0	0	0.591242	0.132383	0	0	0.350061	0	0.160436	0.289174	0.0697401	0.171367	1.04877	3.99297	0	0.239847
