Treatment_Group	Control	Control	Control	DSS	DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium limicola	1.741009913	1.5427777	1.573630815	1.961234622	2.030931263	1.879908043	1.415872924	1.820915915	1.427124396	1.552441258	1.494463028
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium phaeovibrioides	1.324985359	0.874698948	1.083152325	0.994129481	1.083942331	1.716164999	1.017451816	0.770561122	1.072508477	0.886664415	0.804683756
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium chlorochromatii	0.694275463	0.733884572	0.88295012	1.13876407	1.342648307	1.277404057	1.175349069	1.204078144	1.477106549	1.144247281	1.015437069
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon luteolum	1.586763929	1.127056756	1.366519623	1.643295811	1.196670589	2.018449114	1.289145116	1.389288004	1.169662504	1.213858433	1.015437069
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon phaeoclathratiforme	0.997754649	1.176266049	1.059594519	2.024670044	1.800622533	1.476652211	1.378468317	1.532846502	1.741600605	1.51474656	1.561422105
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobaculum|s__Chlorobaculum tepidum	1.808258655	1.275574724	1.208406676	1.82056984	1.90385789	1.921518329	1.994659453	1.581699786	1.306644408	1.679012858	1.512387341
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobaculum|s__Chlorobaculum limnaeum	1.364620465	1.0565307	1.164910722	1.027546804	0.839651068	2.080991561	1.340068053	1.140280608	0.974676919	0.938199778	0.911205737
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobaculum|s__Chlorobaculum parvum	1.403195729	0.947371102	1.133663978	1.83007079	2.658090485	1.90778115	1.753012305	1.800423131	1.62953921	1.843466905	1.775453811
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris sp. HL-130-GSB	1.033323751	0.68371714	1.151602042	0.924879011	1.093680174	1.241346702	1.01048243	0.735008851	0.74174188	0.73464529	0.948549344
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris sp. CIB 2401	1.301838042	1.016557464	1.097104547	1.890347155	2.38825011	2.32101626	1.487892763	1.528699727	1.584647498	1.805812398	1.856274589
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris sp. GSB1	1.217766311	1.101808018	1.006372142	1.17649439	0.896388606	1.333284518	1.137465139	1.044780387	0.792870889	1.229456525	0.827772357
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris|s__Prosthecochloris aestuarii	0.772132011	0.83694236	0.828235928	1.284103178	1.317937533	1.406748526	1.024387697	1.429878148	0.876513455	0.893207914	0.984950665
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton|s__Chloroherpeton thalassium	0.821795976	0.700634192	0.706102704	0.907034247	0.731537054	0.960037569	0.725633547	0.929984453	0.955571301	0.636658865	0.739216111
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae|g__Ignavibacterium|s__Ignavibacterium album	1.779222262	2.031466924	1.84566826	1.894881141	2.3276499	0.977678314	1.542060814	1.569640678	1.380132734	1.802340022	1.839332937
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae|g__Melioribacter|s__Melioribacter roseus	1.242290853	1.206190732	1.254784667	1.249117879	1.214631097	1.646187036	1.410588418	1.670949191	1.592914214	1.518983827	1.615494102
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas aurantiaca	1.25439854	0.700634192	0.855852388	0.725499261	0.816316174	1.406748526	1.162831301	1.009506063	0.55125986	0.605119499	0.51575371
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas phototrophica	0.738046721	0.521813345	0.662980646	0.494078093	0.804505648	1.234025814	0.582591365	0.466793543	0.778446559	0.506140596	0.557787946
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas sp. TET16	0.573835916	0.492970597	0.579307784	0.68418688	0.601069278	0.896538798	0.534817222	0.910993687	0.869725503	0.548210053	0.564676107
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatirosa|s__Gemmatirosa kalamazoonesis	0.885462106	0.904208525	0.976492332	0.942505746	1.41433829	2.144844049	1.680221046	1.451944344	0.74174188	1.012207321	0.856122998
d__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter succinogenes	2.583619549	2.366994706	1.954410287	2.543750899	2.90757808	3.283271402	2.590756535	1.947461576	1.752711477	2.443021823	2.110417784
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium sp. YL32	8.501964614	9.32186922	9.966325874	6.775399448	7.029303123	8.372262747	8.019127338	8.804721462	9.407931118	8.474772931	8.816900238
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium] scindens	6.506517073	7.36952147	7.798650633	5.758969517	5.25488856	6.336803184	6.172297126	6.616716487	7.694638018	6.694746429	7.254608953
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium phocaeense	6.276519997	7.403982717	7.78901321	5.646512332	5.105875053	6.18822686	5.866259871	6.71567896	7.304334145	6.366218297	6.827718852
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium] hylemonae	4.920703919	5.780762729	6.257762484	4.843694759	3.942142309	4.886365541	4.840333906	5.303262559	6.288598408	5.333659805	5.904209296
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium phytofermentans	3.897880431	4.979156677	5.161415227	4.078387008	3.074231764	3.494074239	3.316930077	3.865803233	4.885975864	4.10472886	4.413495288
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta	6.699867641	7.5970457	8.232006962	5.817456569	5.231924401	6.563808865	6.385614026	6.86252688	7.662842518	6.69334109	7.044707774
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. SC05B48	4.818904631	5.792399301	5.972396535	4.647418123	4.12893856	4.682298389	4.487557146	5.15813487	6.171185359	5.238584125	5.660357946
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. LZLJ-3	4.150374123	5.172691746	5.586535511	3.684354508	3.101032397	3.87085246	3.703619189	4.269618293	5.268263207	4.29525995	4.656926663
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi	4.841152405	5.69762137	6.185597503	4.676017621	4.044849718	4.708947054	4.238943846	4.885228782	6.145422381	5.09696303	5.537509165
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia obeum	4.708823296	5.747061378	6.111064946	4.532091815	3.611989319	4.424575092	4.139435059	4.788395623	6.001670876	4.964198532	5.494871038
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia hansenii	4.673753522	5.682532669	5.949988584	4.531363988	3.743063854	4.47513003	4.076592996	4.672897016	6.110400072	4.959919241	5.609221813
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae	7.634398669	8.339982909	8.997468155	6.51413729	6.821965346	7.519467365	7.450738939	7.921221609	8.697065429	8.058098234	8.431500239
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster clostridioformis	5.332971426	6.077435121	6.846958116	4.319211732	3.708624901	5.240209827	4.725327642	5.451363922	6.214355373	5.195223185	5.62124789
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia intestinalis	6.760551431	7.733017554	8.256690388	5.970543032	5.555873324	6.284166197	5.831091323	6.639248818	7.773464587	6.719811218	7.170893191
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia hominis	5.994448637	6.823795972	7.373001101	5.493115545	4.803163474	5.670969003	5.312504491	6.190911367	7.273084998	6.293879885	6.629899813
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus catus	4.677130471	5.906841167	6.559842677	4.591256278	3.896975451	4.563936238	4.293791736	4.909351937	5.914693514	4.895788514	5.370670273
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus comes	5.027744203	6.244285968	6.260735459	4.444342254	4.018253267	4.612734744	4.359029059	5.075621546	6.05911212	5.178244145	5.607971995
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus sp. ART55/1	4.176856465	5.328759922	5.950468991	3.85111923	3.586353007	4.254103922	4.034269902	4.806063742	5.639906558	5.114570068	5.27652788
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora saccharolytica	6.058212969	6.708957639	7.177637552	5.38929357	4.966424733	5.826912129	5.542189186	6.239769534	6.900085974	6.079501056	6.576801097
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides	4.407143552	5.153621131	5.579512782	3.988973107	3.388934394	4.220233406	3.887935082	4.366318148	5.47079287	4.500971332	4.984889684
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__[Ruminococcus] gnavus	5.397174489	6.439102608	6.901559721	5.004425029	4.230630845	5.78306503	5.57592223	6.405117429	7.16487097	6.198037332	6.580522826
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__[Ruminococcus] torques	4.73119693	5.637394625	6.125176692	4.115767269	3.424092663	4.405150732	4.103042381	4.800485047	5.813317063	4.850273568	5.244445729
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens	5.013566626	5.972519982	6.362432729	4.94936581	4.686551603	4.577014972	4.320100786	5.034171345	5.986063555	5.412074075	5.735915684
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus	3.487758947	4.63919544	4.945129094	3.526767296	3.064361306	3.439424069	3.285519501	3.974982169	4.778641345	4.027273555	4.387993802
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio hungatei	3.1498168	4.229005821	4.739232411	3.578415676	2.5874803	3.217977151	2.98845693	3.786403252	4.561000041	3.882686208	4.383131239
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes hadrus	4.468845938	5.610793074	5.8772326	4.056294714	3.2543254	4.082319125	3.641819597	4.126725564	5.39067119	4.412637262	4.844074748
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes caccae	4.074723459	4.960403479	5.397703477	3.739592833	3.11305184	4.053496504	3.732495336	3.980306031	5.059678492	4.358101403	4.754663131
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes rhamnosivorans	3.889170885	4.854317449	5.268039712	3.796433446	2.90757808	3.668492564	3.273925764	3.883771733	4.970887876	4.179575719	4.538153677
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum hallii	4.913563764	6.000753819	6.997199438	4.337646881	3.989854213	5.394286656	5.046030937	6.066817209	5.500482781	4.648953561	5.083805859
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna sedimenticola	4.176061071	5.53352937	5.465151674	3.957893105	3.288643503	4.096517336	3.665305757	4.255886606	5.195824505	4.236005384	4.691164921
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna sp. CTTW	3.882360255	5.007049699	5.348248811	3.925020883	3.160152591	3.543771906	3.361430973	3.961201338	5.118839996	4.305721094	4.6581348
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna cellulosilytica	3.653502433	4.703026182	4.972823822	3.778143394	3.178570597	3.332088434	3.196206556	3.745895435	4.803786696	4.141607477	4.33206927
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira eligens	4.592030728	5.896095319	5.892480367	4.337646881	3.824266139	4.315219213	3.991552677	4.583272088	6.11453308	5.294340053	5.404417951
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum umeaense	3.654644879	4.408328886	5.119022986	3.408084739	2.810535192	3.607479574	3.316930077	3.857561161	4.866076529	4.219827717	4.397670037
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Herbinix|s__Herbinix luporum	3.624643229	4.696716005	4.679438079	3.5994018	2.868406521	3.269014808	3.311269695	3.847608114	4.890593785	4.141607477	4.364009076
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum propionicum	3.117038487	4.583852226	4.604902747	3.268310945	3.09619644	2.933847754	2.780915662	3.243546911	4.013480967	3.099771298	4.192290417
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Pseudobutyrivibrio|s__Pseudobutyrivibrio xylanivorans	3.412766941	4.472527417	4.501167439	3.304544303	3.230249064	3.017242692	2.728789883	3.468032767	4.45218084	3.825674422	4.137905626
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum lentocellum	1.497897509	2.393247108	2.16334225	1.643295811	1.33445832	0.951135643	1.031290392	1.044780387	1.1806739	1.265209334	1.154335806
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum sp. WCF-2	1.370194769	1.920318738	1.984746146	1.5077828	0.873960635	1.319516006	1.1939244	1.589683554	1.62953921	1.648395704	1.790222154
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acutalibacter|s__Acutalibacter muris	8.436927527	9.28680874	9.631035711	7.140930927	7.974717048	7.882130155	7.690149442	8.549769001	9.55004271	8.613397751	8.928304708
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor plautii	7.319804457	7.7948207	8.11602941	6.53697911	6.891302487	6.785482458	6.46455088	7.600546129	8.817091133	7.938486201	8.4511776
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium prausnitzii	6.813808293	7.400670459	7.967375906	6.412662332	6.296681273	6.535986149	6.382412157	7.19619852	7.946183622	7.358630052	7.582860156
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter sp. NSJ-62	6.249743054	6.739207279	6.979105764	5.724679408	5.579022253	5.429163821	5.146801378	6.403561414	7.569909134	6.960607312	7.43411631
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter sp. PEA192	3.165930848	3.727769082	3.802942173	2.897829644	2.661368192	2.53867942	2.358010208	3.30424053	4.445919474	4.00780751	4.360549903
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter valericigenes	5.589251566	6.105096986	6.315839679	5.198007579	4.995284134	4.937402855	4.629075816	5.711958735	6.87583673	6.357667638	6.793586051
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus champanellensis	3.513174557	4.073724531	4.303247994	4.526258895	5.842803596	3.403981804	3.174546501	4.450927905	5.427537559	5.218858427	4.860261466
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus bicirculans	2.939074611	3.776452995	3.764117314	4.192353592	5.867846952	3.223532637	3.02867988	3.775070216	4.691830562	4.776980315	4.223637299
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus albus	3.245424375	3.565247479	3.629795604	3.927235821	4.720729854	2.908779207	2.634477564	3.654654819	4.359527188	4.236648733	4.123982948
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus sp. JE7A12	2.439939641	3.44866945	3.041513915	3.041747062	3.081590542	2.901866048	2.813314159	3.503328956	3.629424686	3.291535973	3.151092394
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium lactatiformans	4.475972574	4.963910953	5.273681548	4.540797214	4.366362634	4.146114162	4.162410856	4.966803042	5.853221622	6.349363462	5.762557976
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Caproiciproducens|s__Caproiciproducens sp. 7D4C2	3.694071016	4.134903116	4.395519949	3.24008058	3.404666163	3.387579277	3.220569139	4.031026131	4.531735857	3.954054706	4.308667758
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Caproiciproducens|s__Caproiciproducens sp. NJN-50	2.925887385	3.500306781	3.709156798	2.802112117	2.828141634	3.025747092	2.854762137	3.78118368	4.322722342	3.860318112	4.150551115
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter welbionis	4.192672943	4.856206064	5.007095871	3.589646252	3.834465469	3.403981804	3.107544016	4.310650066	5.665607702	4.850693875	5.15399615
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acetivibrio|s__Acetivibrio clariflavus	2.576403797	3.17067799	3.029438152	3.043789972	2.513235574	1.884591118	1.951644775	2.442259136	2.653374226	2.451913956	2.559792348
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acetivibrio|s__Acetivibrio thermocellus	2.253457785	2.612453638	2.619931821	2.514586641	2.552601746	1.979579427	2.255629313	2.31560709	3.175021787	2.619133154	2.916818131
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acetivibrio|s__Acetivibrio saccincola	2.232188213	3.139999569	2.465369069	1.890347155	1.914885446	1.89391191	2.145424174	2.117245741	2.231759483	2.09974018	2.247290805
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ethanoligenens|s__Ethanoligenens harbinense	3.213220435	3.631807222	3.970207662	3.066073109	3.143841669	3.189874222	3.02867988	3.715206474	4.294489128	3.582172909	3.80058894
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Mageeibacillus|s__Mageeibacillus indolicus	1.173818883	1.624832491	3.421954781	1.092145277	1.582834468	1.046160258	0.901687777	1.438745168	1.889866813	1.314795112	1.683520774
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminiclostridium|s__Ruminiclostridium herbifermentans	2.748922071	2.951459941	2.731474878	3.633714217	3.024189982	1.889259041	2.189287511	2.494221934	3.015049033	2.9079298	2.716451384
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminiclostridium|s__Ruminiclostridium cellulolyticum	1.98214245	2.944375417	2.072104505	2.944501586	2.700130594	1.782905125	1.556487644	2.274098924	2.523171617	2.425071428	2.346548736
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Thermoclostridium|s__Thermoclostridium stercorarium	2.476577364	2.754913317	2.763905963	2.762965613	3.284398119	2.175740869	2.304882227	2.865316612	3.188722203	3.086984866	3.097478093
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoclostridium|s__Pseudoclostridium thermosuccinogenes	2.306753136	2.36168641	2.722502028	2.511637525	2.233895035	2.217171683	1.98402542	2.176757018	2.852418328	2.239818822	2.547675276
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Fastidiosipila|s__Fastidiosipila sanguinis	1.615209902	1.883752403	1.891755146	2.081461064	1.752256944	1.111538277	1.421138144	1.711757566	2.101658488	1.497671936	1.557974359
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. SY8519	4.452516907	5.200461542	5.71894044	4.099164133	3.721243481	4.099541716	3.876481311	4.678990461	5.505417853	4.692747391	5.039991768
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. JN-1	2.879736406	3.314986518	2.936790287	3.008660829	2.959093465	1.482842292	1.907308075	2.120004726	2.172318431	2.583162729	2.358489238
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. BNL1100	2.219891883	2.940820065	2.785607344	2.381993565	2.376331999	1.875209716	1.951644775	2.437843224	2.872930002	2.731117644	2.516041587
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. DL-VIII	2.369326594	3.571008758	2.732964943	2.833154625	2.242674477	2.133084992	2.290569801	2.291335393	2.546768795	2.402314724	2.11746168
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. CT4	2.765937388	3.276013569	2.675231816	3.047867135	2.762506355	2.250206396	2.173774679	2.437843224	2.557368508	2.484779688	2.435662673
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. JN-9	1.989404743	2.517788431	2.648636453	2.566665123	2.051063108	1.52544477	2.252679045	1.987291493	2.257989212	2.404606616	2.364422633
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. AWRP	2.077227185	2.790904433	2.44551209	2.404426169	1.881546636	1.42615153	1.786036337	1.870909427	2.803392253	2.168784732	2.194977664
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium sp. deep sea	1.880345939	1.8725993	1.795210415	1.986944459	1.770584575	1.912374759	1.658093727	1.851119423	2.540371383	1.912733052	1.69298222
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium botulinum	4.596793454	5.447201366	4.732544155	5.164133364	4.512362772	3.943343788	4.519818211	4.309441985	4.412447957	4.429617146	4.047985129
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium pasteurianum	3.374450166	4.237724956	4.203056986	3.96761047	3.27372968	3.021501159	3.316930077	3.229563601	3.698088932	3.431853746	3.571854651
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium perfringens	4.034917963	4.901264002	4.076142896	4.804470845	3.665203475	4.151952811	4.271373523	3.900717204	4.534420903	4.529603717	3.980049853
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium butyricum	3.377221084	4.318029881	3.780781731	4.023544232	2.915835381	3.151531274	3.171425489	3.093006058	3.671989879	3.456363857	3.13034952
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium saccharoperbutylacetonicum	3.068146721	3.87568525	3.711426126	3.755884789	2.804618304	2.53867942	2.685689314	2.766650729	3.177772299	3.194208071	3.112833018
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium kluyveri	3.003261043	4.050818454	3.693170756	3.507652553	3.001092161	2.37526364	2.764439426	3.073211969	3.355911742	3.001748077	3.167022043
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium saccharobutylicum	2.797310108	3.740094941	3.067730073	3.229350131	2.119391309	2.278948725	2.44845674	2.13372106	2.438549838	2.451913956	2.234389278
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium beijerinckii	2.602686952	3.60172824	3.000037129	3.058009916	2.311050511	2.160375168	2.597748552	2.348915733	2.883077505	2.679054512	2.514263655
d__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium taeniosporum	2.439939641	3.079849746	2.802736435	3.364616889	2.268696726	2.113271034	2.161243183	1.919228386	2.033445589	2.267784914	1.63198426
