Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
Taxonomy	Control_327	Control_328	Control_330	DSS_334	DSS_339	DSS_treatedp	D_Control	D_DSS	D_RCE	D_RCE_plus_DSS	RCE_318	RCE_319	RCE_322	RCE_plus_DSS_301	RCE_plus_DSS_305	RCE_plus_DSS_313	Start
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. Cra20	0.002792367	0.003176022	0.003843697	0.006270814	0.005548148	0.002715468	0.003497393	0.002864971	0.001412753	0.002366053	0.001229305	0.002481155	0.002447912	0.00619249	0.001590253	0.006888415	0.002649891
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. MM-1	0.001948163	0.00071969	0.00090694	0.002312144	0.000811464	0.001742426	0.001142006	0.002095277	0.001761786	0.001843489	0.002409437	0.002914755	0.001192573	0.004207717	0.002550406	0.003650271	0.001377943
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. CL5.1	0.001883224	0.000876144	0.001014909	0.002872663	0.002207936	0.002172375	0.001451299	0.005409235	0.001994475	0.001654786	0.001155546	0.002240266	0.001757475	0.003360881	0.002430387	0.00341477	0.002374302
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. MK52	0.001839932	0.00164277	0.001230847	0.001506397	0.000868078	0.001063558	0.001641633	0.001624909	0.002626058	0.001596723	0.003319123	0.002408889	0.00269898	0.001614281	0.002340372	0.001589634	0.002692289
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. LM7	0.001645115	0.001079535	0.000842158	0.001821689	0.000547266	0.000384691	0.001784384	0.002052516	0.001977854	0.001059643	0.001229305	0.002962933	0.002636213	0.000979154	0.000870138	0.000971443	0.001738328
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. KC8	0.001450299	0.000610172	0.00181388	0.000910844	0.000981305	0.000678867	0.001379924	0.00171043	0.002210543	0.000740299	0.001524338	0.001373067	0.001883009	0.002752218	0.001470234	0.001442446	0.001356744
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. HDW15B	0.001320421	0.000938726	0.000863752	0.00070065	0.000717108	0.000973043	0.000713754	0.001411105	0.001745165	0.00110319	0.001598096	0.001710311	0.002196844	0.00269929	0.002460391	0.001825136	0.001038757
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. XS-10	0.001190544	0.000860499	0.000950127	0.00070065	0.001434215	0.000814641	0.001808176	0.001603528	0.00212744	0.000885455	0.001229305	0.003492888	0.002416529	0.0020377	0.001410224	0.001324695	0.001780726
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sp. FARSPH	0.000974081	0.000594526	0.000388688	0.001331234	0.000849206	0.00124459	0.000856504	0.002073897	0.000515239	0.001930583	0.001106374	0.002336622	0.002134077	0.002910999	0.001980315	0.002178388	0.001271947
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas hengshuiensis	0.004004557	0.001595834	0.001857067	0.002242079	0.000396296	0.00040732	0.0017368	0.001090399	0.003324124	0.001030612	0.002556954	0.002938844	0.004268154	0.0017466	0.001560248	0.001413008	0.003540254
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas alpina	0.002684135	0.001016953	0.001317222	0.00353828	0.001434215	0.001674539	0.001522674	0.003313958	0.001396132	0.002612819	0.001868543	0.002890666	0.002824514	0.00269929	0.003150501	0.003768022	0.00169593
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas panacis	0.002294503	0.001533252	0.001274034	0.001926786	0.001320988	0.000973043	0.001808176	0.001304203	0.002626058	0.002090255	0.002778229	0.002216178	0.005052742	0.001905381	0.002130339	0.002384451	0.003307063
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas sanxanigenens	0.002056394	0.001001307	0.001295628	0.001541429	0.000490653	0.000882527	0.001284757	0.001646289	0.003457089	0.001378988	0.003884603	0.003396533	0.003797402	0.002752218	0.002070329	0.001913449	0.00436702
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas panacisoli	0.001839932	0.000813562	0.000993315	0.005675262	0.00196261	0.001425621	0.001213381	0.001860093	0.00081441	0.001945099	0.000885099	0.001878933	0.002102694	0.003678445	0.003840611	0.003002642	0.001377943
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas paucimobilis	0.001710054	0.001001307	0.001058096	0.002452274	0.001151146	0.000746754	0.001760592	0.002672547	0.001628821	0.002249928	0.001868543	0.003083377	0.003075582	0.002805145	0.001620258	0.002119512	0.002119912
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas rhizophila	0.001623469	0.001079535	0.001166065	0.003012793	0.000773721	0.000837269	0.000904088	0.003656044	0.002808885	0.001117706	0.001401407	0.001589866	0.002918664	0.002540509	0.002160344	0.002119512	0.003179869
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas ginsengisoli An et al. 2013	0.001342068	0.000829208	0.000863752	0.001506397	0.001170018	0.000520465	0.000808921	0.002138038	0.002293646	0.001132222	0.002212748	0.001565778	0.002510679	0.001640745	0.002430387	0.002119512	0.00313747
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas insulae	0.001320421	0.001877452	0.002332131	0.004484157	0.001924868	0.001470879	0.001879551	0.001560768	0.001130202	0.000798361	0.000491722	0.001469422	0.000690437	0.002858072	0.000900143	0.002943767	0.001886722
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium sp. YG1	0.001991455	0.001329862	0.001166065	0.003363118	0.002358906	0.001199332	0.001784384	0.00168905	0.001977854	0.001466082	0.002212748	0.003372444	0.002039927	0.002937463	0.002550406	0.00391521	0.002289505
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium yanoikuyae	0.004242666	0.002159069	0.002051411	0.004449125	0.001698413	0.001357734	0.002426762	0.00453264	0.003141298	0.002627335	0.003515811	0.003179733	0.005805945	0.004048935	0.003720592	0.004091836	0.003921838
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp. LPB0140	0.002684135	0.001329862	0.002202568	0.000910844	0.000698236	0.000746754	0.001213381	0.002907731	0.001445994	0.001132222	0.002089818	0.001662133	0.002039927	0.002937463	0.001650263	0.001089194	0.002268306
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp. 113P3	0.001753347	0.001142116	0.000842158	0.003258021	0.000679365	0.000814641	0.001094422	0.001453866	0.003407228	0.001335441	0.003245364	0.002047555	0.005994246	0.001905381	0.001230196	0.00126582	0.003858241
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis macrogoltabida	0.003030476	0.002080842	0.001489972	0.001891754	0.001339859	0.001267219	0.001451299	0.001945614	0.002592817	0.001654786	0.007597103	0.0036856	0.011329439	0.002566972	0.003060487	0.002502202	0.002035116
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis fribergensis	0.001753347	0.000641463	0.000410282	0.001050974	0.002000353	0.002195004	0.000856504	0.004425738	0.002526335	0.001727364	0.001622682	0.002649777	0.002604829	0.004075399	0.003000477	0.003090955	0.00144154
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium sp. P6W	0.002835659	0.001455025	0.001662723	0.002977761	0.001868254	0.000882527	0.001641633	0.002394602	0.004337982	0.001828974	0.002851987	0.001975289	0.004738907	0.002805145	0.001590253	0.002472764	0.004812201
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium sp. ABRDHK2	0.001666762	0.000954371	0.000712596	0.001156072	0.00090582	0.00061098	0.000975463	0.00171043	0.001961233	0.001059643	0.00201606	0.001710311	0.003703252	0.002275872	0.003060487	0.002708266	0.001865523
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium sp. Gsoil 351	0.001493592	0.000797917	0.000950127	0.001471364	0.000943563	0.001063558	0.001379924	0.001774571	0.001678683	0.001378988	0.002040646	0.002288444	0.002290995	0.001561354	0.002580411	0.001942886	0.002967877
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium aromaticivorans	0.004199373	0.004083457	0.004707449	0.00451919	0.003887478	0.002760726	0.003925645	0.002480124	0.002376749	0.00207574	0.004818874	0.003276089	0.006370848	0.004710526	0.000870138	0.005033842	0.003307063
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium ginsenosidimutans	0.001861578	0.000672753	0.001446785	0.001015942	0.000811464	0.000543094	0.000999255	0.001988375	0.002742403	0.0012048	0.002040646	0.001758489	0.002479296	0.0017466	0.00138022	0.002413889	0.003264665
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Zymomonas|s__Zymomonas mobilis	0.006948447	0.003989585	0.007017986	0.006551074	0.003547795	0.0039148	0.005210401	0.00513129	0.001927992	0.003120868	0.002827401	0.004239644	0.002918664	0.006245417	0.003660582	0.006652913	0.004049033
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingorhabdus|s__Sphingorhabdus sp. YGSMI21	0.001623469	0.001032598	0.001122878	0.001156072	0.000377425	0.000837269	0.001308548	0.00055589	0.001512477	0.000711267	0.002999503	0.001830755	0.005366576	0.002249409	0.001560248	0.001236382	0.001950319
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingosinithalassobacter|s__Sphingosinithalassobacter sp. CS137	0.002229564	0.001861806	0.000928534	0.001891754	0.000811464	0.000724125	0.001808176	0.001860093	0.003074815	0.000958034	0.002950331	0.001927111	0.004236771	0.003175636	0.002520401	0.002325576	0.006168945
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Rhizorhabdus|s__Rhizorhabdus dicambivorans	0.001017374	0.001142116	0.000712596	0.001821689	0.000283069	0.000429949	0.001522674	0.001924234	0.001745165	0.001945099	0.002851987	0.003179733	0.00197716	0.00299039	0.003090492	0.002207825	0.002119912
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter sp. THAF29	0.002467673	0.001564543	0.000734189	0.001086007	0.000169841	0.001176703	0.0017368	0.00113316	0.002310266	0.001132222	0.002778229	0.000674489	0.002416529	0.002143554	0.003600573	0.001148069	0.00315867
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter sp. KY5	0.001688408	0.001063889	0.00062622	0.001541429	0.000717108	0.001561394	0.001356132	0.001902854	0.002576196	0.002322506	0.002384851	0.000987644	0.003106965	0.002593436	0.001440229	0.001530759	0.002247107
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter sp. A30-3	0.001666762	0.000891789	0.000647814	0.001681559	0.000641623	0.000656238	0.001260965	0.001261442	0.002293646	0.000827393	0.001647268	0.002697955	0.003546334	0.0017466	0.00132021	0.001000881	0.002013917
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter sp. 6D36	0.001125605	0.00092308	0.00062622	0.002136981	0.000811464	0.000248918	0.000808921	0.001838712	0.001545718	0.000522564	0.001794785	0.001782578	0.003358033	0.001825991	0.00138022	0.001884011	0.002056315
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter litoralis	0.002943891	0.001314216	0.001641129	0.002907696	0.001377601	0.00061098	0.00159405	0.001731811	0.001196685	0.00110319	0.001647268	0.002264355	0.002730363	0.002170018	0.002790444	0.00253164	0.003285864
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter aureus	0.001103959	0.000954371	0.000820565	0.002312144	0.000981305	0.000724125	0.001046839	0.002501504	0.001545718	0.001001581	0.001942301	0.002481155	0.002855897	0.003096245	0.002160344	0.001972324	0.001632333
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Porphyrobacter|s__Porphyrobacter sp. YT40	0.002294503	0.001235989	0.000885346	0.003082858	0.002038095	0.000565723	0.001189589	0.001924234	0.002609438	0.001074159	0.001966887	0.001927111	0.003577718	0.002619899	0.003300525	0.003503083	0.002989077
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter sp. TH136	0.001969809	0.00126728	0.001101284	0.001751624	0.00090582	0.000497836	0.002069886	0.001261442	0.001213305	0.000638689	0.000909685	0.002987022	0.001569174	0.002011236	0.001530243	0.00138357	0.002035116
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter sp. ZODW24	0.001861578	0.000782271	0.000755783	0.002172014	0.001075661	0.000520465	0.001046839	0.00226632	0.001429373	0.001088675	0.001081788	0.001999378	0.001883009	0.002328799	0.001500239	0.001560197	0.001589934
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter sp. BO-6	0.00138536	0.001048244	0.001295628	0.001191104	0.001849383	0.000837269	0.001213381	0.000983497	0.001146823	0.000841908	0.001499752	0.000987644	0.003263883	0.001508427	0.001110177	0.001825136	0.002204709
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter ishigakiensis	0.001277129	0.000531945	0.000842158	0.001015942	0.000660494	0.000497836	0.000785129	0.000876595	0.001013858	0.001756395	0.002261921	0.002360711	0.001600558	0.003069781	0.001830291	0.001089194	0.00169593
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceicoccus|s__Croceicoccus marinus	0.002294503	0.001298571	0.001209253	0.005219839	0.001547443	0.001606652	0.001546466	0.003591903	0.003108056	0.002380569	0.002237334	0.0019512	0.003514951	0.003334417	0.003420544	0.005652033	0.004536613
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceicoccus|s__Croceicoccus naphthovorans	0.00138536	0.001376798	0.000798971	0.002242079	0.001943739	0.001199332	0.001451299	0.000876595	0.001512477	0.001756395	0.001450579	0.001999378	0.002165461	0.003228563	0.001590253	0.002767141	0.001971519
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Qipengyuania|s__Qipengyuania sediminis	0.001688408	0.000735335	0.000950127	0.000910844	0.001094533	0.000520465	0.000904088	0.001646289	0.001213305	0.000885455	0.001229305	0.001613955	0.002510679	0.001667209	0.002850454	0.002943767	0.001483939
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Tsuneonella|s__Tsuneonella flava	0.001277129	0.000891789	0.000798971	0.000805747	0.001490829	0.001561394	0.001142006	0.002758069	0.004886463	0.001001581	0.002876573	0.002432977	0.003577718	0.003122708	0.00327052	0.00303208	0.003900639
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Tsuneonella|s__Tsuneonella dongtanensis	0.000930789	0.000312909	0.000259126	0.001226137	0.002283421	0.001380363	0.000499628	0.002159418	0.00187813	0.001074159	0.001106374	0.001613955	0.001631941	0.003466736	0.002580411	0.002973205	0.000932761
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Pelagerythrobacter|s__Pelagerythrobacter marensis	0.0017317	0.001689706	0.001230847	0.001226137	0.000207584	0.001199332	0.002212636	0.001795952	0.002975091	0.001509629	0.002729056	0.004673244	0.003389417	0.002725754	0.002520401	0.001354133	0.002713488
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella sp. BN140058	0.000974081	0.000704044	0.000842158	0.001891754	0.00105679	0.000746754	0.000523419	0.00171043	0.000930755	0.001887036	0.00326995	0.002673866	0.004393688	0.002355263	0.001740277	0.002884892	0.001865523
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella microcystinivorans	0.001168898	0.000985662	0.00062622	0.001156072	0.000528395	0.000927785	0.00107063	0.000641411	0.001379512	0.000929002	0.002163576	0.001878933	0.003358033	0.002858072	0.002340372	0.001530759	0.001886722
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus sp. BM15	0.001190544	0.000516299	0.001252441	0.002172014	0.001547443	0.001402992	0.000904088	0.001346964	0.000764549	0.001858005	0.000958858	0.002216178	0.001192573	0.002963927	0.002250358	0.00164851	0.001250748
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus yeei	0.002142979	0.000797917	0.001468379	0.006516041	0.002094709	0.001946086	0.001498883	0.001667669	0.00108034	0.002830554	0.002163576	0.002722044	0.001788859	0.004128326	0.004620735	0.003620833	0.001801926
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus liaowanqingii	0.001688408	0.001110825	0.001403597	0.001891754	0.000415168	0.000520465	0.001284757	0.000833835	0.001445994	0.000827393	0.002311093	0.001830755	0.00207131	0.002196481	0.002670425	0.002266701	0.001420341
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus kondratievae	0.001623469	0.001204698	0.001122878	0.003433183	0.001302116	0.001221961	0.001308548	0.001603528	0.000980617	0.001756395	0.001180132	0.001108089	0.001004272	0.002593436	0.000930148	0.002737703	0.001674731
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter sp. JL08	0.004069496	0.000860499	0.000712596	0.001856721	0.001019048	0.000633609	0.001213381	0.001945614	0.001213305	0.001349957	0.002507781	0.001782578	0.004456455	0.002593436	0.001590253	0.001854573	0.0024167
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter sp. THAF37	0.002965537	0.001736643	0.00181388	0.002662468	0.000698236	0.000520465	0.001379924	0.001795952	0.004038811	0.000856424	0.002606126	0.002457066	0.003263883	0.001667209	0.002130339	0.00164851	0.005172586
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter pseudonitzschiae	0.004978638	0.001048244	0.001489972	0.002942728	0.001434215	0.001131445	0.001522674	0.001560768	0.000831031	0.001320925	0.001598096	0.002673866	0.001035655	0.004313572	0.004500716	0.003473645	0.001420341
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter gallaeciensis	0.003290231	0.001736643	0.001403597	0.002662468	0.001377601	0.000905156	0.001831968	0.002138038	0.002792264	0.002583788	0.003220778	0.003203822	0.003232499	0.003837226	0.003540563	0.003149831	0.003858241
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter inhibens	0.003008829	0.001548898	0.001835473	0.004869515	0.001736155	0.001516137	0.002093677	0.003720186	0.002443231	0.002728945	0.001843957	0.003011111	0.00332665	0.005292726	0.00528084	0.004857216	0.002989077
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter baekdonensis	0.004329251	0.000469363	0.000734189	0.000980909	0.000528395	0.000814641	0.001142006	0.001496626	0.001445994	0.0012048	0.004376325	0.002360711	0.008348008	0.002143554	0.001500239	0.001118631	0.001017558
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter marinus	0.00259755	0.001455025	0.002526475	0.001121039	0.000415168	0.000497836	0.001522674	0.001774571	0.001163444	0.001219316	0.001819371	0.0015176	0.002447912	0.002275872	0.001350215	0.001324695	0.002056315
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter indicus	0.001710054	0.000938726	0.001295628	0.002382209	0.00045291	0.000429949	0.001213381	0.001304203	0.001163444	0.000972549	0.002335679	0.002505244	0.003734635	0.002752218	0.004260678	0.002884892	0.001356744
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter ethanolicus	0.001645115	0.001611479	0.001187659	0.001296202	0.001188889	0.000769383	0.001213381	0.001261442	0.002044337	0.001132222	0.002507781	0.001878933	0.00279313	0.002831608	0.003450549	0.002767141	0.002247107
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius|s__Roseovarius indicus	0.003441754	0.002675368	0.002526475	0.005955521	0.004868783	0.002036601	0.002973973	0.004190554	0.002609438	0.00197413	0.003122434	0.003420622	0.0034208	0.005054553	0.002490396	0.005916972	0.003603851
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter capsulatus	0.003528339	0.001861806	0.00289357	0.003012793	0.002340035	0.001923457	0.002593305	0.001731811	0.001795027	0.001814458	0.00528601	0.005540444	0.006904367	0.005292726	0.003480554	0.004003523	0.002522696
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter sp. CZR27	0.001320421	0.000860499	0.000561439	0.002417241	0.001698413	0.000905156	0.001260965	0.001603528	0.00108034	0.001001581	0.002261921	0.001421244	0.001757475	0.00240819	0.001410224	0.001825136	0.002247107
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter blasticus	0.001277129	0.000625817	0.000993315	0.001751624	0.001566314	0.000384691	0.000904088	0.001240062	0.00079779	0.001378988	0.001180132	0.001662133	0.002447912	0.002355263	0.001500239	0.002943767	0.001250748
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger profundus	0.003073768	0.001423734	0.001489972	0.001331234	0.000566138	0.000746754	0.001689217	0.002052516	0.001279788	0.000856424	0.001647268	0.003565155	0.001757475	0.002328799	0.003750597	0.001354133	0.001823125
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Yangia sp. CCB-MM3	0.002013102	0.001048244	0.001166065	0.000910844	0.000471781	0.000746754	0.001142006	0.000791074	0.001313029	0.000711267	0.002212748	0.001830755	0.002416529	0.0017466	0.002400382	0.00214895	0.001674731
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger pacificus	0.001839932	0.00071969	0.000928534	0.002452274	0.000962434	0.001335105	0.000856504	0.001924234	0.001263167	0.00110319	0.001598096	0.002240266	0.002259611	0.002514045	0.001920306	0.002619953	0.00169593
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cereibacter|s__Cereibacter sphaeroides	0.006580461	0.005288155	0.006175828	0.011280458	0.007152204	0.005679855	0.005376944	0.007076905	0.003822743	0.005211123	0.004646772	0.00778071	0.00414262	0.011988025	0.008251313	0.013188076	0.005872157
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ruegeria|s__Ruegeria pomeroyi	0.002316149	0.001110825	0.00107969	0.001086007	0.000792593	0.000633609	0.001189589	0.001411105	0.0016122	0.001161253	0.001819371	0.001662133	0.001851626	0.001587818	0.001770282	0.001736823	0.002098713
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter arcticus	0.002640843	0.002675368	0.004102823	0.003993703	0.003340211	0.002805984	0.002688472	0.002180798	0.001645442	0.001756395	0.001450579	0.003059289	0.002039927	0.00502809	0.001290205	0.005122155	0.003201068
